t, contact_pattern_index, p_x_true, p_y_true, p_z_true, v_x_true, v_y_true, v_z_true, p_1x_true, p_1y_true, p_1z_true, p_2x_true, p_2y_true, p_2z_true, p_3x_true, p_3y_true, p_3z_true, p_4x_true, p_4y_true, p_4z_true, p_x_est, p_y_est, p_z_est, v_x_est, v_y_est, v_z_est, p_1x_est, p_1y_est, p_1z_est, p_2x_est, p_2y_est, p_2z_est, p_3x_est, p_3y_est, p_3z_est, p_4x_est, p_4y_est, p_4z_est, y_p_1x, y_p_1y, y_p_1z, y_p_2x, y_p_2y, y_p_2z, y_p_3x, y_p_3y, y_p_3z, y_p_4x, y_p_4y, y_p_4z, y_v_1x, y_v_1y, y_v_1z, y_v_2x, y_v_2y, y_v_2z, y_v_3x, y_v_3y, y_v_3z, y_v_4x, y_v_4y, y_v_4z, P_p_bx_std, P_p_by_std, P_p_bz_std, P_v_bx_std, P_v_by_std, P_v_bz_std, P_p_1x_std, P_p_1y_std, P_p_1z_std, P_p_2x_std, P_p_2y_std, P_p_2z_std, P_p_3x_std, P_p_3y_std, P_p_3z_std, P_p_4x_std, P_p_4y_std, P_p_4z_std, p_vpsp_x, p_vpsp_y, p_vpsp_z
0.144,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.198053,0.099312,0.090244,0.198054,-0.099312,0.090244,-0.198059,0.099317,0.090247,-0.198057,-0.099335,0.090248,0.000000,0.000000,0.210193,0.000000,0.000000,-0.548991,0.200000,0.075000,0.010317,0.200000,-0.075000,0.010317,-0.200000,0.075000,0.010317,-0.200000,-0.075000,0.010317,0.000000,0.000000,-0.002860,0.000000,0.000000,-0.002860,0.000000,0.000000,-0.002860,0.000000,0.000000,-0.002860,0.000000,0.000000,0.572834,0.000000,0.000000,0.572834,0.000000,0.000000,0.572834,0.000000,0.000000,0.572834,0.001222,0.000000,0.001221,0.010200,0.010200,0.010200,0.005035,0.005035,0.005035,0.005035,0.005035,0.005035,0.005035,0.005035,0.005035,0.005035,0.005035,0.005035,0.0,0.0,0.0
0.150,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.198053,0.099312,0.090244,0.198054,-0.099312,0.090244,-0.198059,0.099317,0.090247,-0.198057,-0.099335,0.090248,0.000000,0.000000,0.208774,0.000000,0.000000,-0.572769,0.200000,0.075000,0.008905,0.200000,-0.075000,0.008905,-0.200000,0.075000,0.008905,-0.200000,-0.075000,0.008905,0.000000,0.000000,-0.002992,0.000000,0.000000,-0.002992,0.000000,0.000000,-0.002992,0.000000,0.000000,-0.002992,0.000000,0.000000,0.598041,0.000000,0.000000,0.598041,0.000000,0.000000,0.598041,0.000000,0.000000,0.598041,0.001241,0.000000,0.001239,0.010278,0.010278,0.010277,0.005040,0.005040,0.005039,0.005040,0.005040,0.005039,0.005040,0.005040,0.005039,0.005040,0.005040,0.005039,0.0,0.0,0.0
0.156,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.198053,0.099312,0.090244,0.198054,-0.099312,0.090244,-0.198059,0.099317,0.090247,-0.198057,-0.099335,0.090248,0.000000,0.000000,0.207360,0.000000,0.000000,-0.595179,0.200000,0.075000,0.007496,0.200000,-0.075000,0.007496,-0.200000,0.075000,0.007496,-0.200000,-0.075000,0.007496,0.000000,0.000000,-0.003117,0.000000,0.000000,-0.003117,0.000000,0.000000,-0.003117,0.000000,0.000000,-0.003117,0.000000,0.000000,0.621819,0.000000,0.000000,0.621819,0.000000,0.000000,0.621819,0.000000,0.000000,0.621819,0.001259,0.000000,0.001258,0.010349,0.010349,0.010347,0.005044,0.005044,0.005044,0.005044,0.005044,0.005044,0.005044,0.005044,0.005044,0.005044,0.005044,0.005044,0.0,0.0,0.0
0.163,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.199571,0.095798,0.096503,0.199571,-0.095798,0.096503,-0.199566,0.095804,0.096507,-0.199564,-0.095823,0.096507,0.000000,0.000000,0.205955,0.000000,0.000000,-0.616285,0.200000,0.075000,0.006096,0.200000,-0.075000,0.006096,-0.200000,0.075000,0.006096,-0.200000,-0.075000,0.006096,0.000000,0.000000,-0.003234,0.000000,0.000000,-0.003234,0.000000,0.000000,-0.003234,0.000000,0.000000,-0.003234,0.000000,0.000000,0.644229,0.000000,0.000000,0.644229,0.000000,0.000000,0.644229,0.000000,0.000000,0.644229,0.001278,0.000000,0.001277,0.010413,0.010413,0.010411,0.005049,0.005049,0.005049,0.005049,0.005049,0.005049,0.005049,0.005049,0.005049,0.005049,0.005049,0.005049,0.0,0.0,0.0
0.168,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.199571,0.095798,0.096503,0.199571,-0.095798,0.096503,-0.199566,0.095804,0.096507,-0.199564,-0.095823,0.096507,0.000000,0.000000,0.204565,0.000000,0.000000,-0.636151,0.200000,0.075000,0.004711,0.200000,-0.075000,0.004711,-0.200000,0.075000,0.004711,-0.200000,-0.075000,0.004711,0.000000,0.000000,-0.003345,0.000000,0.000000,-0.003345,0.000000,0.000000,-0.003345,0.000000,0.000000,-0.003345,0.000000,0.000000,0.665335,0.000000,0.000000,0.665335,0.000000,0.000000,0.665335,0.000000,0.000000,0.665335,0.001297,0.000000,0.001296,0.010471,0.010471,0.010470,0.005054,0.005054,0.005053,0.005054,0.005054,0.005053,0.005054,0.005054,0.005053,0.005054,0.005054,0.005053,0.0,0.0,0.0
0.176,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.199571,0.095798,0.096503,0.199571,-0.095798,0.096503,-0.199566,0.095804,0.096507,-0.199564,-0.095823,0.096507,0.000000,0.000000,0.203195,0.000000,0.000000,-0.654840,0.200000,0.075000,0.003346,0.200000,-0.075000,0.003346,-0.200000,0.075000,0.003346,-0.200000,-0.075000,0.003346,0.000000,0.000000,-0.003449,0.000000,0.000000,-0.003449,0.000000,0.000000,-0.003449,0.000000,0.000000,-0.003449,0.000000,0.000000,0.685201,0.000000,0.000000,0.685201,0.000000,0.000000,0.685201,0.000000,0.000000,0.685201,0.001317,0.000000,0.001315,0.010524,0.010524,0.010523,0.005059,0.005059,0.005058,0.005059,0.005059,0.005058,0.005059,0.005059,0.005058,0.005059,0.005059,0.005058,0.0,0.0,0.0
0.180,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.199571,0.095798,0.096503,0.199571,-0.095798,0.096503,-0.199566,0.095804,0.096507,-0.199564,-0.095823,0.096507,0.000000,0.000000,0.201849,0.000000,0.000000,-0.672414,0.200000,0.075000,0.002003,0.200000,-0.075000,0.002003,-0.200000,0.075000,0.002003,-0.200000,-0.075000,0.002003,0.000000,0.000000,-0.003547,0.000000,0.000000,-0.003547,0.000000,0.000000,-0.003547,0.000000,0.000000,-0.003547,0.000000,0.000000,0.703890,0.000000,0.000000,0.703890,0.000000,0.000000,0.703890,0.000000,0.000000,0.703890,0.001336,0.000000,0.001334,0.010572,0.010572,0.010571,0.005064,0.005064,0.005063,0.005064,0.005064,0.005063,0.005064,0.005064,0.005063,0.005064,0.005064,0.005063,0.0,0.0,0.0
0.186,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.199571,0.095798,0.096503,0.199571,-0.095798,0.096503,-0.199566,0.095804,0.096507,-0.199564,-0.095823,0.096507,0.000000,0.000000,0.200529,0.000000,0.000000,-0.688935,0.200000,0.075000,0.000688,0.200000,-0.075000,0.000688,-0.200000,0.075000,0.000688,-0.200000,-0.075000,0.000688,0.000000,0.000000,-0.003639,0.000000,0.000000,-0.003639,0.000000,0.000000,-0.003639,0.000000,0.000000,-0.003639,0.000000,0.000000,0.721464,0.000000,0.000000,0.721464,0.000000,0.000000,0.721464,0.000000,0.000000,0.721464,0.001355,0.000000,0.001353,0.010616,0.010616,0.010614,0.005069,0.005069,0.005068,0.005069,0.005069,0.005068,0.005069,0.005069,0.005068,0.005069,0.005069,0.005068,0.0,0.0,0.0
0.192,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.199571,0.095798,0.096503,0.199571,-0.095798,0.096503,-0.199566,0.095804,0.096507,-0.199564,-0.095823,0.096507,0.000000,0.000000,0.199239,0.000000,0.000000,-0.704460,0.200000,0.075000,-0.000599,0.200000,-0.075000,-0.000599,-0.200000,0.075000,-0.000599,-0.200000,-0.075000,-0.000599,0.000000,0.000000,-0.003726,0.000000,0.000000,-0.003726,0.000000,0.000000,-0.003726,0.000000,0.000000,-0.003726,0.000000,0.000000,0.737985,0.000000,0.000000,0.737985,0.000000,0.000000,0.737985,0.000000,0.000000,0.737985,0.001375,0.000000,0.001372,0.010656,0.010656,0.010654,0.005074,0.005074,0.005074,0.005074,0.005074,0.005074,0.005074,0.005074,0.005074,0.005074,0.005074,0.005074,0.0,0.0,0.0
0.198,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.199571,0.095798,0.096503,0.199571,-0.095798,0.096503,-0.199566,0.095804,0.096507,-0.199564,-0.095823,0.096507,0.000000,0.000000,0.197980,0.000000,0.000000,-0.719048,0.200000,0.075000,-0.001854,0.200000,-0.075000,-0.001854,-0.200000,0.075000,-0.001854,-0.200000,-0.075000,-0.001854,0.000000,0.000000,-0.003807,0.000000,0.000000,-0.003807,0.000000,0.000000,-0.003807,0.000000,0.000000,-0.003807,0.000000,0.000000,0.753510,0.000000,0.000000,0.753510,0.000000,0.000000,0.753510,0.000000,0.000000,0.753510,0.001394,0.000000,0.001392,0.010692,0.010692,0.010690,0.005079,0.005079,0.005079,0.005079,0.005079,0.005079,0.005079,0.005079,0.005079,0.005079,0.005079,0.005079,0.0,0.0,0.0
0.205,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.199571,0.095798,0.096503,0.199571,-0.095798,0.096503,-0.199566,0.095804,0.096507,-0.199564,-0.095823,0.096507,0.000000,0.000000,0.196755,0.000000,0.000000,-0.732754,0.200000,0.075000,-0.003076,0.200000,-0.075000,-0.003076,-0.200000,0.075000,-0.003076,-0.200000,-0.075000,-0.003076,0.000000,0.000000,-0.003883,0.000000,0.000000,-0.003883,0.000000,0.000000,-0.003883,0.000000,0.000000,-0.003883,0.000000,0.000000,0.768098,0.000000,0.000000,0.768098,0.000000,0.000000,0.768098,0.000000,0.000000,0.768098,0.001413,0.000000,0.001411,0.010724,0.010724,0.010722,0.005085,0.005085,0.005084,0.005085,0.005085,0.005084,0.005085,0.005085,0.005084,0.005085,0.005085,0.005084,0.0,0.0,0.0
0.211,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.199571,0.095798,0.096503,0.199571,-0.095798,0.096503,-0.199566,0.095804,0.096507,-0.199564,-0.095823,0.096507,0.000000,0.000000,0.195564,0.000000,0.000000,-0.745629,0.200000,0.075000,-0.004264,0.200000,-0.075000,-0.004264,-0.200000,0.075000,-0.004264,-0.200000,-0.075000,-0.004264,0.000000,0.000000,-0.003955,0.000000,0.000000,-0.003955,0.000000,0.000000,-0.003955,0.000000,0.000000,-0.003955,0.000000,0.000000,0.781804,0.000000,0.000000,0.781804,0.000000,0.000000,0.781804,0.000000,0.000000,0.781804,0.001433,0.000000,0.001430,0.010754,0.010754,0.010752,0.005090,0.005090,0.005089,0.005090,0.005090,0.005089,0.005090,0.005090,0.005089,0.005090,0.005090,0.005089,0.0,0.0,0.0
0.216,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.199902,0.095035,0.097973,0.199902,-0.095035,0.097973,-0.199895,0.095041,0.097977,-0.199894,-0.095060,0.097977,0.000000,0.000000,0.194409,0.000000,0.000000,-0.757723,0.200000,0.075000,-0.005416,0.200000,-0.075000,-0.005416,-0.200000,0.075000,-0.005416,-0.200000,-0.075000,-0.005416,0.000000,0.000000,-0.004023,0.000000,0.000000,-0.004023,0.000000,0.000000,-0.004023,0.000000,0.000000,-0.004023,0.000000,0.000000,0.794679,0.000000,0.000000,0.794679,0.000000,0.000000,0.794679,0.000000,0.000000,0.794679,0.001452,0.000000,0.001449,0.010781,0.010781,0.010779,0.005096,0.005096,0.005095,0.005096,0.005096,0.005095,0.005096,0.005096,0.005095,0.005096,0.005096,0.005095,0.0,0.0,0.0
0.222,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.199902,0.095035,0.097973,0.199902,-0.095035,0.097973,-0.199895,0.095041,0.097977,-0.199894,-0.095060,0.097977,0.000000,0.000000,0.193290,0.000000,0.000000,-0.769085,0.200000,0.075000,-0.006533,0.200000,-0.075000,-0.006533,-0.200000,0.075000,-0.006533,-0.200000,-0.075000,-0.006533,0.000000,0.000000,-0.004086,0.000000,0.000000,-0.004086,0.000000,0.000000,-0.004086,0.000000,0.000000,-0.004086,0.000000,0.000000,0.806773,0.000000,0.000000,0.806773,0.000000,0.000000,0.806773,0.000000,0.000000,0.806773,0.001471,0.000000,0.001469,0.010805,0.010805,0.010803,0.005101,0.005101,0.005100,0.005101,0.005101,0.005100,0.005101,0.005101,0.005100,0.005101,0.005101,0.005100,0.0,0.0,0.0
0.228,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.199902,0.095035,0.097973,0.199902,-0.095035,0.097973,-0.199895,0.095041,0.097977,-0.199894,-0.095060,0.097977,0.000000,0.000000,0.192207,0.000000,0.000000,-0.779759,0.200000,0.075000,-0.007613,0.200000,-0.075000,-0.007613,-0.200000,0.075000,-0.007613,-0.200000,-0.075000,-0.007613,0.000000,0.000000,-0.004145,0.000000,0.000000,-0.004145,0.000000,0.000000,-0.004145,0.000000,0.000000,-0.004145,0.000000,0.000000,0.818135,0.000000,0.000000,0.818135,0.000000,0.000000,0.818135,0.000000,0.000000,0.818135,0.001491,0.000000,0.001488,0.010828,0.010828,0.010825,0.005107,0.005107,0.005106,0.005107,0.005107,0.005106,0.005107,0.005107,0.005106,0.005107,0.005107,0.005106,0.0,0.0,0.0
0.234,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.199902,0.095035,0.097973,0.199902,-0.095035,0.097973,-0.199895,0.095041,0.097977,-0.199894,-0.095060,0.097977,0.000000,0.000000,0.191161,0.000000,0.000000,-0.789789,0.200000,0.075000,-0.008657,0.200000,-0.075000,-0.008657,-0.200000,0.075000,-0.008657,-0.200000,-0.075000,-0.008657,0.000000,0.000000,-0.004201,0.000000,0.000000,-0.004201,0.000000,0.000000,-0.004201,0.000000,0.000000,-0.004201,0.000000,0.000000,0.828809,0.000000,0.000000,0.828809,0.000000,0.000000,0.828809,0.000000,0.000000,0.828809,0.001510,0.000000,0.001507,0.010848,0.010848,0.010845,0.005112,0.005112,0.005111,0.005112,0.005112,0.005111,0.005112,0.005112,0.005111,0.005112,0.005112,0.005111,0.0,0.0,0.0
0.240,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.199902,0.095035,0.097973,0.199902,-0.095035,0.097973,-0.199895,0.095041,0.097977,-0.199894,-0.095060,0.097977,0.000000,0.000000,0.190151,0.000000,0.000000,-0.799213,0.200000,0.075000,-0.009664,0.200000,-0.075000,-0.009664,-0.200000,0.075000,-0.009664,-0.200000,-0.075000,-0.009664,0.000000,0.000000,-0.004254,0.000000,0.000000,-0.004254,0.000000,0.000000,-0.004254,0.000000,0.000000,-0.004254,0.000000,0.000000,0.838839,0.000000,0.000000,0.838839,0.000000,0.000000,0.838839,0.000000,0.000000,0.838839,0.001529,0.000000,0.001525,0.010866,0.010866,0.010863,0.005118,0.005118,0.005117,0.005118,0.005118,0.005117,0.005118,0.005118,0.005117,0.005118,0.005118,0.005117,0.0,0.0,0.0
0.246,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.199902,0.095035,0.097973,0.199902,-0.095035,0.097973,-0.199895,0.095041,0.097977,-0.199894,-0.095060,0.097977,0.000000,0.000000,0.189177,0.000000,0.000000,-0.808071,0.200000,0.075000,-0.010636,0.200000,-0.075000,-0.010636,-0.200000,0.075000,-0.010636,-0.200000,-0.075000,-0.010636,0.000000,0.000000,-0.004303,0.000000,0.000000,-0.004303,0.000000,0.000000,-0.004303,0.000000,0.000000,-0.004303,0.000000,0.000000,0.848263,0.000000,0.000000,0.848263,0.000000,0.000000,0.848263,0.000000,0.000000,0.848263,0.001548,0.000000,0.001544,0.010882,0.010882,0.010879,0.005124,0.005124,0.005123,0.005124,0.005124,0.005123,0.005124,0.005124,0.005123,0.005124,0.005124,0.005123,0.0,0.0,0.0
0.252,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.199902,0.095035,0.097973,0.199902,-0.095035,0.097973,-0.199895,0.095041,0.097977,-0.199894,-0.095060,0.097977,0.000000,0.000000,0.188239,0.000000,0.000000,-0.816397,0.200000,0.075000,-0.011572,0.200000,-0.075000,-0.011572,-0.200000,0.075000,-0.011572,-0.200000,-0.075000,-0.011572,0.000000,0.000000,-0.004350,0.000000,0.000000,-0.004350,0.000000,0.000000,-0.004350,0.000000,0.000000,-0.004350,0.000000,0.000000,0.857121,0.000000,0.000000,0.857121,0.000000,0.000000,0.857121,0.000000,0.000000,0.857121,0.001566,0.000000,0.001563,0.010897,0.010897,0.010894,0.005129,0.005129,0.005128,0.005129,0.005129,0.005128,0.005129,0.005129,0.005128,0.005129,0.005129,0.005128,0.0,0.0,0.0
0.258,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.199902,0.095035,0.097973,0.199902,-0.095035,0.097973,-0.199895,0.095041,0.097977,-0.199894,-0.095060,0.097977,0.000000,0.000000,0.187337,0.000000,0.000000,-0.824226,0.200000,0.075000,-0.012473,0.200000,-0.075000,-0.012473,-0.200000,0.075000,-0.012473,-0.200000,-0.075000,-0.012473,0.000000,0.000000,-0.004393,0.000000,0.000000,-0.004393,0.000000,0.000000,-0.004393,0.000000,0.000000,-0.004393,0.000000,0.000000,0.865447,0.000000,0.000000,0.865447,0.000000,0.000000,0.865447,0.000000,0.000000,0.865447,0.001585,0.000000,0.001581,0.010911,0.010911,0.010908,0.005135,0.005135,0.005134,0.005135,0.005135,0.005134,0.005135,0.005135,0.005134,0.005135,0.005135,0.005134,0.0,0.0,0.0
0.264,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.199977,0.094868,0.098306,0.199977,-0.094868,0.098306,-0.199969,0.094874,0.098309,-0.199967,-0.094892,0.098310,0.000000,0.000000,0.186469,0.000000,0.000000,-0.831588,0.200000,0.075000,-0.013339,0.200000,-0.075000,-0.013339,-0.200000,0.075000,-0.013339,-0.200000,-0.075000,-0.013339,0.000000,0.000000,-0.004434,0.000000,0.000000,-0.004434,0.000000,0.000000,-0.004434,0.000000,0.000000,-0.004434,0.000000,0.000000,0.873276,0.000000,0.000000,0.873276,0.000000,0.000000,0.873276,0.000000,0.000000,0.873276,0.001604,0.000000,0.001600,0.010923,0.010923,0.010920,0.005141,0.005141,0.005140,0.005141,0.005141,0.005140,0.005141,0.005141,0.005140,0.005141,0.005141,0.005140,0.0,0.0,0.0
0.269,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.199977,0.094868,0.098306,0.199977,-0.094868,0.098306,-0.199969,0.094874,0.098309,-0.199967,-0.094892,0.098310,0.000000,0.000000,0.185634,0.000000,0.000000,-0.838513,0.200000,0.075000,-0.014172,0.200000,-0.075000,-0.014172,-0.200000,0.075000,-0.014172,-0.200000,-0.075000,-0.014172,0.000000,0.000000,-0.004473,0.000000,0.000000,-0.004473,0.000000,0.000000,-0.004473,0.000000,0.000000,-0.004473,0.000000,0.000000,0.880638,0.000000,0.000000,0.880638,0.000000,0.000000,0.880638,0.000000,0.000000,0.880638,0.001622,0.000000,0.001618,0.010934,0.010934,0.010931,0.005147,0.005147,0.005145,0.005147,0.005147,0.005145,0.005147,0.005147,0.005145,0.005147,0.005147,0.005145,0.0,0.0,0.0
0.275,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.199977,0.094868,0.098306,0.199977,-0.094868,0.098306,-0.199969,0.094874,0.098309,-0.199967,-0.094892,0.098310,0.000000,0.000000,0.184833,0.000000,0.000000,-0.845029,0.200000,0.075000,-0.014972,0.200000,-0.075000,-0.014972,-0.200000,0.075000,-0.014972,-0.200000,-0.075000,-0.014972,0.000000,0.000000,-0.004509,0.000000,0.000000,-0.004509,0.000000,0.000000,-0.004509,0.000000,0.000000,-0.004509,0.000000,0.000000,0.887563,0.000000,0.000000,0.887563,0.000000,0.000000,0.887563,0.000000,0.000000,0.887563,0.001640,0.000000,0.001636,0.010944,0.010944,0.010941,0.005152,0.005152,0.005151,0.005152,0.005152,0.005151,0.005152,0.005152,0.005151,0.005152,0.005152,0.005151,0.0,0.0,0.0
0.280,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.199977,0.094868,0.098306,0.199977,-0.094868,0.098306,-0.199969,0.094874,0.098309,-0.199967,-0.094892,0.098310,0.000000,0.000000,0.184063,0.000000,0.000000,-0.851162,0.200000,0.075000,-0.015740,0.200000,-0.075000,-0.015740,-0.200000,0.075000,-0.015740,-0.200000,-0.075000,-0.015740,0.000000,0.000000,-0.004543,0.000000,0.000000,-0.004543,0.000000,0.000000,-0.004543,0.000000,0.000000,-0.004543,0.000000,0.000000,0.894079,0.000000,0.000000,0.894079,0.000000,0.000000,0.894079,0.000000,0.000000,0.894079,0.001659,0.000000,0.001654,0.010953,0.010953,0.010950,0.005158,0.005158,0.005157,0.005158,0.005158,0.005157,0.005158,0.005158,0.005157,0.005158,0.005158,0.005157,0.0,0.0,0.0
0.286,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.199977,0.094868,0.098306,0.199977,-0.094868,0.098306,-0.199969,0.094874,0.098309,-0.199967,-0.094892,0.098310,0.000000,0.000000,0.183325,0.000000,0.000000,-0.856935,0.200000,0.075000,-0.016476,0.200000,-0.075000,-0.016476,-0.200000,0.075000,-0.016476,-0.200000,-0.075000,-0.016476,0.000000,0.000000,-0.004575,0.000000,0.000000,-0.004575,0.000000,0.000000,-0.004575,0.000000,0.000000,-0.004575,0.000000,0.000000,0.900212,0.000000,0.000000,0.900212,0.000000,0.000000,0.900212,0.000000,0.000000,0.900212,0.001677,0.000000,0.001672,0.010962,0.010962,0.010958,0.005164,0.005164,0.005162,0.005164,0.005164,0.005162,0.005164,0.005164,0.005162,0.005164,0.005164,0.005162,0.0,0.0,0.0
0.293,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.199977,0.094868,0.098306,0.199977,-0.094868,0.098306,-0.199969,0.094874,0.098309,-0.199967,-0.094892,0.098310,0.000000,0.000000,0.182618,0.000000,0.000000,-0.862371,0.200000,0.075000,-0.017183,0.200000,-0.075000,-0.017183,-0.200000,0.075000,-0.017183,-0.200000,-0.075000,-0.017183,0.000000,0.000000,-0.004606,0.000000,0.000000,-0.004606,0.000000,0.000000,-0.004606,0.000000,0.000000,-0.004606,0.000000,0.000000,0.905985,0.000000,0.000000,0.905985,0.000000,0.000000,0.905985,0.000000,0.000000,0.905985,0.001695,0.000000,0.001689,0.010969,0.010969,0.010965,0.005170,0.005170,0.005168,0.005170,0.005170,0.005168,0.005170,0.005170,0.005168,0.005170,0.005170,0.005168,0.0,0.0,0.0
0.298,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.199977,0.094868,0.098306,0.199977,-0.094868,0.098306,-0.199969,0.094874,0.098309,-0.199967,-0.094892,0.098310,0.000000,0.000000,0.181939,0.000000,0.000000,-0.867492,0.200000,0.075000,-0.017860,0.200000,-0.075000,-0.017860,-0.200000,0.075000,-0.017860,-0.200000,-0.075000,-0.017860,0.000000,0.000000,-0.004634,0.000000,0.000000,-0.004634,0.000000,0.000000,-0.004634,0.000000,0.000000,-0.004634,0.000000,0.000000,0.911421,0.000000,0.000000,0.911421,0.000000,0.000000,0.911421,0.000000,0.000000,0.911421,0.001712,0.000000,0.001707,0.010976,0.010976,0.010972,0.005176,0.005176,0.005174,0.005176,0.005176,0.005174,0.005176,0.005176,0.005174,0.005176,0.005176,0.005174,0.0,0.0,0.0
0.303,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.199977,0.094868,0.098306,0.199977,-0.094868,0.098306,-0.199969,0.094874,0.098309,-0.199967,-0.094892,0.098310,0.000000,0.000000,0.181289,0.000000,0.000000,-0.872317,0.200000,0.075000,-0.018509,0.200000,-0.075000,-0.018509,-0.200000,0.075000,-0.018509,-0.200000,-0.075000,-0.018509,0.000000,0.000000,-0.004661,0.000000,0.000000,-0.004661,0.000000,0.000000,-0.004661,0.000000,0.000000,-0.004661,0.000000,0.000000,0.916542,0.000000,0.000000,0.916542,0.000000,0.000000,0.916542,0.000000,0.000000,0.916542,0.001730,0.000000,0.001724,0.010982,0.010982,0.010978,0.005182,0.005182,0.005180,0.005182,0.005182,0.005180,0.005182,0.005182,0.005180,0.005182,0.005182,0.005180,0.0,0.0,0.0
0.309,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.199994,0.094834,0.098380,0.199994,-0.094834,0.098380,-0.199986,0.094840,0.098383,-0.199984,-0.094858,0.098384,0.000000,0.000000,0.180666,0.000000,0.000000,-0.876864,0.200000,0.075000,-0.019130,0.200000,-0.075000,-0.019130,-0.200000,0.075000,-0.019130,-0.200000,-0.075000,-0.019130,0.000000,0.000000,-0.004686,0.000000,0.000000,-0.004686,0.000000,0.000000,-0.004686,0.000000,0.000000,-0.004686,0.000000,0.000000,0.921367,0.000000,0.000000,0.921367,0.000000,0.000000,0.921367,0.000000,0.000000,0.921367,0.001747,0.000000,0.001742,0.010987,0.010987,0.010983,0.005187,0.005187,0.005186,0.005187,0.005187,0.005186,0.005187,0.005187,0.005186,0.005187,0.005187,0.005186,0.0,0.0,0.0
0.315,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.199994,0.094834,0.098380,0.199994,-0.094834,0.098380,-0.199986,0.094840,0.098383,-0.199984,-0.094858,0.098384,0.000000,0.000000,0.180070,0.000000,0.000000,-0.881151,0.200000,0.075000,-0.019726,0.200000,-0.075000,-0.019726,-0.200000,0.075000,-0.019726,-0.200000,-0.075000,-0.019726,0.000000,0.000000,-0.004710,0.000000,0.000000,-0.004710,0.000000,0.000000,-0.004710,0.000000,0.000000,-0.004710,0.000000,0.000000,0.925914,0.000000,0.000000,0.925914,0.000000,0.000000,0.925914,0.000000,0.000000,0.925914,0.001765,0.000000,0.001759,0.010992,0.010992,0.010988,0.005193,0.005193,0.005191,0.005193,0.005193,0.005191,0.005193,0.005193,0.005191,0.005193,0.005193,0.005191,0.0,0.0,0.0
0.321,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.199994,0.094834,0.098380,0.199994,-0.094834,0.098380,-0.199986,0.094840,0.098383,-0.199984,-0.094858,0.098384,0.000000,0.000000,0.179500,0.000000,0.000000,-0.885194,0.200000,0.075000,-0.020295,0.200000,-0.075000,-0.020295,-0.200000,0.075000,-0.020295,-0.200000,-0.075000,-0.020295,0.000000,0.000000,-0.004733,0.000000,0.000000,-0.004733,0.000000,0.000000,-0.004733,0.000000,0.000000,-0.004733,0.000000,0.000000,0.930201,0.000000,0.000000,0.930201,0.000000,0.000000,0.930201,0.000000,0.000000,0.930201,0.001782,0.000000,0.001776,0.010997,0.010997,0.010992,0.005199,0.005199,0.005197,0.005199,0.005199,0.005197,0.005199,0.005199,0.005197,0.005199,0.005199,0.005197,0.0,0.0,0.0
