t, contact_pattern_index, p_x_true, p_y_true, p_z_true, v_x_true, v_y_true, v_z_true, p_1x_true, p_1y_true, p_1z_true, p_2x_true, p_2y_true, p_2z_true, p_3x_true, p_3y_true, p_3z_true, p_4x_true, p_4y_true, p_4z_true, p_x_est, p_y_est, p_z_est, v_x_est, v_y_est, v_z_est, p_1x_est, p_1y_est, p_1z_est, p_2x_est, p_2y_est, p_2z_est, p_3x_est, p_3y_est, p_3z_est, p_4x_est, p_4y_est, p_4z_est, y_p_1x, y_p_1y, y_p_1z, y_p_2x, y_p_2y, y_p_2z, y_p_3x, y_p_3y, y_p_3z, y_p_4x, y_p_4y, y_p_4z, y_v_1x, y_v_1y, y_v_1z, y_v_2x, y_v_2y, y_v_2z, y_v_3x, y_v_3y, y_v_3z, y_v_4x, y_v_4y, y_v_4z, P_p_bx_std, P_p_by_std, P_p_bz_std, P_v_bx_std, P_v_by_std, P_v_bz_std, P_p_1x_std, P_p_1y_std, P_p_1z_std, P_p_2x_std, P_p_2y_std, P_p_2z_std, P_p_3x_std, P_p_3y_std, P_p_3z_std, P_p_4x_std, P_p_4y_std, P_p_4z_std, p_vpsp_x, p_vpsp_y, p_vpsp_z
5.359,3,0.711870,0.031000,0.199989,0.199193,-0.018572,0.121038,0.897044,0.136462,0.017674,0.944382,-0.080253,0.039030,0.533814,0.119027,0.015632,0.506953,-0.102306,0.023874,0.646463,0.006181,0.227627,0.181307,-0.035677,-1.052311,0.827526,0.088641,0.086263,0.854845,-0.087259,0.059940,0.446906,0.072294,0.036956,0.438456,-0.113784,0.079312,0.008763,0.009010,0.037869,0.000284,-0.000392,-0.011236,0.000281,-0.000284,-0.010703,0.006952,0.012466,0.049585,-0.790091,-0.162375,-1.104552,-0.049810,0.044858,1.118821,-0.049810,0.044858,1.118821,-0.790091,-0.162375,-1.104552,0.012358,0.000000,0.007536,0.016864,0.016864,0.016848,19.998929,19.998929,19.998927,0.013308,0.013308,0.009010,0.013308,0.013308,0.009010,19.998929,19.998929,19.998927,0.002344341308443146,0.0,0.0
5.369,3,0.711870,0.031000,0.199989,0.199193,-0.018572,0.121038,0.897044,0.136462,0.017674,0.944382,-0.080253,0.039030,0.533814,0.119027,0.015632,0.506953,-0.102306,0.023874,0.646863,0.006052,0.223518,0.160428,-0.035612,-1.082435,0.826649,0.088794,0.090448,0.855548,-0.087371,0.055839,0.447609,0.072184,0.032866,0.437579,-0.113631,0.083497,0.018393,0.010218,0.043354,0.002119,-0.000359,-0.011252,0.002119,-0.000356,-0.011240,0.016581,0.013674,0.055071,-0.968114,-0.111145,-0.285631,-0.206878,0.036016,1.148380,-0.206878,0.036016,1.148380,-0.968114,-0.111145,-0.285631,0.012375,0.000000,0.007543,0.017069,0.017069,0.017052,22.359443,22.359443,22.359440,0.013324,0.013324,0.009016,0.013324,0.013324,0.009016,22.359443,22.359443,22.359440,-4.163336342344337e-17,0.0,0.0
5.380,3,0.711870,0.031000,0.199989,0.199193,-0.018572,0.121038,0.897044,0.136462,0.017674,0.944382,-0.080253,0.039030,0.533814,0.119027,0.015632,0.506953,-0.102306,0.023874,0.646816,0.005913,0.219508,0.137524,-0.035655,-1.109417,0.825706,0.088928,0.094460,0.856343,-0.087469,0.051854,0.448404,0.072086,0.028882,0.436635,-0.113498,0.087509,0.028170,0.010744,0.039839,0.002458,-0.000332,-0.011542,0.002458,-0.000332,-0.011541,0.026358,0.014200,0.051555,-1.022457,-0.043086,0.671291,-0.236586,0.033455,1.177350,-0.236586,0.033455,1.177350,-1.022457,-0.043086,0.671291,0.012393,0.000000,0.007550,0.017249,0.017249,0.017230,24.493490,24.493490,24.493488,0.013341,0.013341,0.009021,0.013341,0.013341,0.009021,24.493490,24.493490,24.493488,-0.0028509680321814126,0.0,0.0
5.390,3,0.711870,0.031000,0.199989,0.199193,-0.018572,0.121038,0.897044,0.136462,0.017674,0.944382,-0.080253,0.039030,0.533814,0.119027,0.015632,0.506953,-0.102306,0.023874,0.646811,0.005787,0.215619,0.117068,-0.035593,-1.133451,0.824987,0.089057,0.098291,0.856980,-0.087564,0.047986,0.449041,0.071992,0.025014,0.435917,-0.113368,0.091341,0.037588,0.010525,0.026865,0.002019,-0.000343,-0.011823,0.002019,-0.000343,-0.011823,0.035776,0.013982,0.038581,-1.003725,0.032283,1.674474,-0.191953,0.034570,1.204828,-0.191953,0.034570,1.204828,-1.003725,0.032283,1.674474,0.012411,0.000000,0.007557,0.017406,0.017406,0.017387,26.455929,26.455929,26.455927,0.013358,0.013358,0.009027,0.013358,0.013358,0.009027,26.455929,26.455929,26.455927,-0.005484325205186061,0.0,0.0
5.401,3,0.729823,0.022655,0.194595,0.359058,-0.166902,-0.107889,0.906704,0.136733,0.032642,0.945245,-0.081960,0.017907,0.536072,0.119158,0.014775,0.517033,-0.101129,0.039389,0.647884,0.004989,0.211889,0.111593,-0.018411,-1.160417,0.824951,0.088785,0.101959,0.851508,-0.079422,0.032406,0.443659,0.081968,0.032005,0.435881,-0.113640,0.095008,0.042810,0.014747,0.002643,-0.005531,0.008905,-0.024259,-0.005438,0.010784,-0.001138,0.040601,0.019055,0.016662,-0.827933,-0.036558,2.679583,-0.010233,-0.074477,1.343309,-0.011410,-0.078626,1.132982,-0.828321,-0.036524,2.658768,0.012430,0.000000,0.007564,0.017543,0.017543,0.017523,28.282499,28.282499,28.282498,0.013375,0.013375,0.009034,0.013375,0.013375,0.009034,28.282499,28.282499,28.282498,-0.007033023925329535,0.0,0.0
5.412,3,0.729823,0.022655,0.194595,0.359058,-0.166902,-0.107889,0.906704,0.136733,0.032642,0.945245,-0.081960,0.017907,0.536072,0.119158,0.014775,0.517033,-0.101129,0.039389,0.650406,0.004990,0.208245,0.119019,0.004188,-1.184933,0.825599,0.088819,0.105430,0.850913,-0.079349,0.028512,0.443066,0.082084,0.028648,0.436529,-0.113606,0.098479,0.048644,0.014187,-0.027188,-0.002072,-0.000002,-0.012652,-0.002070,0.000042,-0.012101,0.046435,0.018495,-0.013169,-0.584729,0.017084,3.479712,0.196411,0.010376,1.260675,0.196411,0.010376,1.260675,-0.584729,0.017084,3.479712,0.012448,0.000000,0.007572,0.017663,0.017663,0.017642,29.998028,29.998028,29.998026,0.013392,0.013392,0.009040,0.013392,0.013392,0.009040,29.998028,29.998028,29.998026,-0.005998070334003881,-1.734723475976807e-18,0.0
5.423,3,0.729823,0.022655,0.194595,0.359058,-0.166902,-0.107889,0.906704,0.136733,0.032642,0.945245,-0.081960,0.017907,0.536072,0.119158,0.014775,0.517033,-0.101129,0.039389,0.656213,0.005200,0.204693,0.153642,0.026630,-1.207212,0.827527,0.088843,0.108702,0.849427,-0.079474,0.025025,0.441580,0.081960,0.025174,0.438457,-0.113582,0.101752,0.050971,0.013860,-0.062424,-0.006267,-0.000187,-0.012581,-0.006267,-0.000186,-0.012567,0.048762,0.018168,-0.048406,-0.151986,0.025761,4.075530,0.624476,0.007768,1.281258,0.624476,0.007768,1.281258,-0.151986,0.025761,4.075530,0.012467,0.000000,0.007580,0.017767,0.017767,0.017746,31.620589,31.620589,31.620588,0.013409,0.013409,0.009047,0.013409,0.013409,0.009047,31.620589,31.620589,31.620588,-0.0006034454765007219,0.0,0.0
5.434,0,0.729823,0.022655,0.194595,0.359058,-0.166902,-0.107889,0.906704,0.136733,0.032642,0.945245,-0.081960,0.017907,0.536072,0.119158,0.014775,0.517033,-0.101129,0.039389,0.664985,0.005738,0.229937,0.210013,0.049948,-0.969305,0.883267,0.102373,0.046225,0.851701,-0.079240,0.050271,0.443855,0.082195,0.050420,0.491988,-0.095745,0.053294,0.048480,0.013367,-0.100307,-0.005092,0.000075,-0.012809,-0.005092,0.000075,-0.012809,0.046271,0.017675,-0.086289,0.522753,0.041700,4.393843,0.497630,-0.018908,1.304370,0.497630,-0.018908,1.304370,0.522753,0.041700,4.393843,0.012475,0.000000,0.007573,0.017315,0.017315,0.017295,0.013440,0.013440,0.009074,0.013417,0.013417,0.009041,0.013417,0.013417,0.009041,0.013440,0.013440,0.009074,0.003867937387542139,0.0,0.0
5.445,0,0.729823,0.022655,0.194595,0.359058,-0.166902,-0.107889,0.906704,0.136733,0.032642,0.945245,-0.081960,0.017907,0.536072,0.119158,0.014775,0.517033,-0.101129,0.039389,0.665099,0.005401,0.233234,0.188701,0.063954,-0.949379,0.882730,0.101995,0.049743,0.851060,-0.079615,0.053568,0.443213,0.081820,0.053717,0.491451,-0.096122,0.056811,0.001456,0.000581,-0.010202,0.001349,0.000583,-0.010428,0.001349,0.000583,-0.010428,0.001456,0.000581,-0.010202,-0.143136,-0.069051,1.071741,-0.143136,-0.069051,1.071741,-0.143136,-0.069051,1.071741,-0.143136,-0.069051,1.071741,0.012483,0.000000,0.007566,0.016954,0.016954,0.016934,0.013425,0.013425,0.009035,0.013425,0.013425,0.009035,0.013425,0.013425,0.009035,0.013425,0.013425,0.009035,0.00248897972732115,0.0,0.0
5.456,0,0.738307,0.018015,0.192983,0.169680,-0.092798,-0.032230,0.937506,0.137249,0.087325,0.946007,-0.082273,0.014624,0.536553,0.119031,0.014581,0.546698,-0.100356,0.088564,0.665127,0.004471,0.235824,0.161270,0.064261,-0.914309,0.882355,0.106067,0.055067,0.850597,-0.075562,0.053790,0.442827,0.085994,0.058584,0.490983,-0.091985,0.056668,0.001454,0.005847,-0.007301,0.001363,0.005828,-0.012527,0.001442,0.005953,-0.007769,0.001359,0.005914,-0.012901,-0.135881,-0.123088,1.001775,-0.135482,-0.123461,1.049239,-0.135845,-0.123123,1.005989,-0.135453,-0.123490,1.052687,0.012492,0.000000,0.007559,0.016664,0.016664,0.016646,0.013433,0.013433,0.009030,0.013433,0.013433,0.009030,0.013433,0.013433,0.009030,0.013433,0.013433,0.009030,0.0008920747176739408,0.0,0.0
5.466,0,0.738307,0.018015,0.192983,0.169680,-0.092798,-0.032230,0.937506,0.137249,0.087325,0.946007,-0.082273,0.014624,0.536553,0.119031,0.014581,0.546698,-0.100356,0.088564,0.665037,0.004190,0.237952,0.135124,0.069963,-0.886127,0.882054,0.105894,0.057255,0.850294,-0.075736,0.055858,0.442526,0.085824,0.060762,0.490680,-0.092157,0.058727,0.001369,0.000839,-0.009683,0.001367,0.000839,-0.009807,0.001369,0.000842,-0.009694,0.001367,0.000841,-0.009816,-0.127652,-0.077353,0.992912,-0.127652,-0.077353,0.992912,-0.127652,-0.077353,0.992912,-0.127652,-0.077353,0.992912,0.012501,0.000000,0.007554,0.016431,0.016431,0.016413,0.013442,0.013442,0.009025,0.013442,0.013442,0.009025,0.013442,0.013442,0.009025,0.013442,0.013442,0.009025,-0.0008949866284019975,0.0,0.0
5.477,0,0.738307,0.018015,0.192983,0.169680,-0.092798,-0.032230,0.937506,0.137249,0.087325,0.946007,-0.082273,0.014624,0.536553,0.119031,0.014581,0.546698,-0.100356,0.088564,0.664892,0.003914,0.239699,0.110658,0.075190,-0.863343,0.881831,0.105615,0.058999,0.850071,-0.076014,0.057598,0.442303,0.085545,0.062505,0.490457,-0.092435,0.060467,0.001238,0.000784,-0.009460,0.001238,0.000784,-0.009463,0.001238,0.000784,-0.009460,0.001238,0.000784,-0.009463,-0.114726,-0.083659,0.964835,-0.114726,-0.083659,0.964835,-0.114726,-0.083659,0.964835,-0.114726,-0.083659,0.964835,0.012511,0.000000,0.007548,0.016242,0.016242,0.016226,0.013450,0.013450,0.009020,0.013450,0.013450,0.009020,0.013450,0.013450,0.009020,0.013450,0.013450,0.009020,-0.0028143886739241675,0.0,0.0
5.488,0,0.738307,0.018015,0.192983,0.169680,-0.092798,-0.032230,0.937506,0.137249,0.087325,0.946007,-0.082273,0.014624,0.536553,0.119031,0.014581,0.546698,-0.100356,0.088564,0.664772,0.003649,0.241128,0.088415,0.080016,-0.844811,0.881687,0.105348,0.060424,0.849926,-0.076282,0.059023,0.442159,0.085278,0.063930,0.490312,-0.092703,0.061892,0.001043,0.000838,-0.009229,0.001043,0.000838,-0.009229,0.001043,0.000838,-0.009229,0.001043,0.000838,-0.009229,-0.095469,-0.089124,0.942093,-0.095469,-0.089124,0.942093,-0.095469,-0.089124,0.942093,-0.095469,-0.089124,0.942093,0.012520,0.000000,0.007543,0.016090,0.016090,0.016074,0.013459,0.013459,0.009016,0.013459,0.013459,0.009016,0.013459,0.013459,0.009016,0.013459,0.013459,0.009016,-0.00478593698843692,0.0,0.0
5.499,0,0.750013,0.012465,0.193770,0.234118,-0.110984,0.015743,0.965100,0.135819,0.043824,0.946461,-0.084089,0.013910,0.537936,0.118320,0.014307,0.573356,-0.100526,0.032247,0.664138,0.003018,0.242425,0.092513,0.064361,-0.853167,0.884958,0.108545,0.068862,0.852782,-0.072895,0.062257,0.445406,0.089721,0.062747,0.493148,-0.088296,0.057254,0.004994,0.004720,-0.001852,0.004569,0.004914,-0.007183,0.004970,0.005996,-0.011708,0.004549,0.005958,-0.015246,-0.133575,-0.115878,0.882276,-0.134229,-0.117495,0.930723,-0.134656,-0.118712,0.971825,-0.135114,-0.119814,1.003990,0.012530,0.000000,0.007537,0.015966,0.015966,0.015950,0.013468,0.013468,0.009011,0.013468,0.013468,0.009011,0.013468,0.013468,0.009011,0.013468,0.013468,0.009011,-0.0067184904892116926,0.0,0.0
5.535,0,0.750013,0.012465,0.193770,0.234118,-0.110984,0.015743,0.965100,0.135819,0.043824,0.946461,-0.084089,0.013910,0.537936,0.118320,0.014307,0.573356,-0.100526,0.032247,0.664090,0.002943,0.243539,0.101203,0.054742,-0.861631,0.884810,0.108555,0.070146,0.852625,-0.072880,0.063417,0.445258,0.089761,0.063802,0.492991,-0.088257,0.058227,0.000935,0.000727,-0.009080,0.000925,0.000732,-0.009207,0.000935,0.000757,-0.009314,0.000925,0.000757,-0.009399,-0.090866,-0.059952,0.958136,-0.090866,-0.059952,0.958136,-0.090866,-0.059952,0.958136,-0.090866,-0.059952,0.958136,0.012539,0.000000,0.007532,0.015865,0.015865,0.015850,0.013477,0.013477,0.009007,0.013477,0.013477,0.009007,0.013477,0.013477,0.009007,0.013477,0.013477,0.009007,-0.008523353470365952,0.0,0.0
5.546,0,0.753992,0.009318,0.195185,0.079585,-0.062947,0.028297,0.973520,0.135508,0.029103,0.945125,-0.085115,0.013818,0.536918,0.118109,0.016809,0.582660,-0.099964,0.013389,0.664361,0.002612,0.244440,0.091306,0.049716,-0.867886,0.885413,0.109983,0.073061,0.852872,-0.071281,0.063890,0.445843,0.092199,0.065208,0.493223,-0.085832,0.057465,0.001356,0.002375,-0.007262,0.000991,0.002550,-0.009764,0.001338,0.003410,-0.008808,0.000977,0.003397,-0.011029,-0.062574,-0.076707,0.945427,-0.062955,-0.077781,0.968138,-0.062798,-0.077319,0.959421,-0.063139,-0.078281,0.979588,0.012549,0.000000,0.007527,0.015783,0.015783,0.015769,0.013486,0.013486,0.009003,0.013486,0.013486,0.009003,0.013486,0.013486,0.009003,0.013486,0.013486,0.009003,-0.010127412976128056,0.0,0.0
5.557,0,0.753992,0.009318,0.195185,0.079585,-0.062947,0.028297,0.973520,0.135508,0.029103,0.945125,-0.085115,0.013818,0.536918,0.118109,0.016809,0.582660,-0.099964,0.013389,0.664992,0.002560,0.245187,0.085371,0.047511,-0.874167,0.885426,0.109948,0.073846,0.852876,-0.071312,0.064617,0.445855,0.092188,0.065957,0.493227,-0.085843,0.058163,0.000283,0.000540,-0.009351,0.000274,0.000544,-0.009411,0.000282,0.000564,-0.009388,0.000274,0.000564,-0.009441,-0.023390,-0.049843,0.971027,-0.023390,-0.049843,0.971027,-0.023390,-0.049843,0.971027,-0.023390,-0.049843,0.971027,0.012559,0.000000,0.007523,0.015716,0.015716,0.015702,0.013495,0.013495,0.008999,0.013495,0.013495,0.008999,0.013495,0.013495,0.008999,0.013495,0.013495,0.008999,-0.0114838397129286,0.0,0.0
5.567,1,0.753992,0.009318,0.195185,0.079585,-0.062947,0.028297,0.973520,0.135508,0.029103,0.945125,-0.085115,0.013818,0.536918,0.118109,0.016809,0.582660,-0.099964,0.013389,0.669382,0.002918,0.241021,0.113151,0.049082,-0.925355,0.883060,0.110034,0.069572,0.856124,-0.071432,0.069208,0.449103,0.092069,0.070548,0.490861,-0.085757,0.053887,-0.006057,0.000222,-0.009576,0.001935,0.000545,-0.009434,0.001936,0.000545,-0.009433,-0.006057,0.000222,-0.009578,0.608096,-0.022365,0.988536,-0.191124,-0.054655,0.974191,-0.191124,-0.054655,0.974191,0.608096,-0.022365,0.988536,0.012575,0.000000,0.007527,0.016061,0.016061,0.016046,0.013510,0.013510,0.009003,9.999504,9.999504,9.999499,9.999504,9.999504,9.999499,0.013510,0.013510,0.009003,-0.006578643270728782,0.0,0.0
5.578,1,0.753992,0.009318,0.195185,0.079585,-0.062947,0.028297,0.973520,0.135508,0.029103,0.945125,-0.085115,0.013818,0.536918,0.118109,0.016809,0.582660,-0.099964,0.013389,0.675232,0.003327,0.236865,0.151541,0.050964,-0.971662,0.880021,0.110085,0.065267,0.860085,-0.071511,0.073788,0.453065,0.091989,0.075128,0.487822,-0.085706,0.049582,-0.007956,0.000149,-0.010140,0.001921,-0.000483,0.012143,0.001921,-0.000482,0.012144,-0.007956,0.000149,-0.010140,0.783669,-0.015720,1.043374,0.033850,0.100278,-2.057185,0.033850,0.100278,-2.057185,0.783669,-0.015720,1.043374,0.012592,0.000000,0.007532,0.016364,0.016364,0.016349,0.013526,0.013526,0.009007,14.141417,14.141417,14.141414,14.141417,14.141417,14.141414,0.013526,0.013526,0.009007,0.0003620672859003665,0.0,0.0
