t, p_b_vpsp_x, p_b_vpsp_y, FL_cw_vp_x, FL_cw_vp_y, FR_cw_vp_x, FR_cw_vp_y, BL_cw_vp_x, BL_cw_vp_y, BR_cw_vp_x, BR_cw_vp_y, FL_ccw_vp_x, FL_ccw_vp_y, FR_ccw_vp_x, FR_ccw_vp_y, BL_ccw_vp_x, BL_ccw_vp_y, BR_ccw_vp_x, BR_ccw_vp_y, FL_vt_x, FL_vt_y, FR_vt_x, FR_vt_y, BL_vt_x, BL_vt_y, BR_vt_x, BR_vt_y, FL_phase, FR_phase, BL_phase, BR_phase
18.779,-0.0126440420060289,0.0072034819037471096,0.1914105143690326,0.09674901670806772,-0.1987092871986215,-0.09038108385468123,0.18201068881753107,0.09989786832809808,-0.20858948563096738,-0.08709950585034185,0.18532882001299295,0.09988992918190788,0.1916507008094548,0.09491925017650805,-0.2083492991905452,-0.08540246570309121,-0.2025077912749277,-0.090240418324182,0.19717542019817122,0.10309682075350517,-0.001697459441056759,0.0019190804176972137,-0.030324357384210687,0.016703542702900268,-0.21572977139701938,-0.09290551625911421,1,0,0,1
18.792,-0.016198455460485497,0.00711966472684606,0.18867728398178216,0.09603896213262404,-0.19428262468889343,-0.09057275428477982,0.1732084297861403,0.09985011137089335,-0.21132271601821787,-0.0864399241451413,0.18115190640642417,0.09986420760041664,0.18946290254862344,0.09158775541022392,-0.21053709745137658,-0.08231039832411038,-0.20379733844285988,-0.0902651696129339,0.19949151879442242,0.10595809854128804,0.004373458179005196,-0.0032341051976653573,-0.043778354884313975,0.021242075943012695,-0.22488044393105563,-0.09548741037925114,1,0,0,1
18.804,-0.018940956959799173,0.007144422836861723,0.18608450134909135,0.09499164393517262,-0.1851672754951874,-0.09085869319184953,0.1612008602264977,0.09996050138091739,-0.21391549865090864,-0.08539372619528983,0.17644448935716764,0.09990660783589946,0.18801679236565516,0.08628838784633681,-0.21198320763434486,-0.07718657965726895,-0.20427548665898493,-0.09030869009601666,0.20484537648687592,0.11053528246320583,0.01820000440847705,-0.011352438772828918,-0.060955262472014854,0.02900490513877131,-0.2378539462625348,-0.09961005748170135,1,0,0,1
18.817,-0.02044543223785108,0.006677590325961796,0.18368941090147592,0.09346096496996041,-0.16999486130776656,-0.09160553644983489,0.1454145859305885,0.09977366752360674,-0.2163105890985241,-0.08409002881632463,0.17117525607572798,0.09984597576635068,0.18770986231141099,0.07819364073887969,-0.21229013768858904,-0.07002550966510784,-0.20379643427277616,-0.0904750396127149,0.21382880747325805,0.11719161563040245,0.04211499340508498,-0.024114272997890943,-0.08212438755224541,0.0392755283746509,-0.2556011422775019,-0.10564250970331523,1,0,0,1
18.829,-0.020222683984037287,0.006313645029572591,0.18156007946009103,0.09140412549756782,-0.14752795364476667,-0.09295372933455723,0.1255225062166011,0.10020601106859019,-0.218439920539909,-0.08219973340972127,0.16530560669760788,0.09996077628528247,0.18899727628591723,0.06679173493364117,-0.2110027237140828,-0.05953945319960821,-0.20218544777742584,-0.09075638419743591,0.2267691726232775,0.12618487391657165,0.0781864035947138,-0.04233442343756459,-0.10707916200725169,0.05519274776071436,-0.27876715014688874,-0.11378861812143105,1,0,0,1
18.842,-0.017793848171707996,0.0062278041051740535,0.17977642576660355,0.0891746036881578,-0.1170268446939525,-0.09320909186736648,0.10166272258393297,0.09979249040912708,-0.22022357423339647,-0.08006032672730846,0.15879628261880566,0.09985695023939115,0.19231793894499025,0.05363406188822828,-0.20768206105500978,-0.04705066334646768,-0.19924343108559858,-0.09074267327854181,0.24350219234653991,0.13747955022587616,0.12754828355704048,-0.06110582104264077,-0.1349075684443835,0.07252741233082635,-0.3073183001460289,-0.12398992509336554,1,0,0,1
18.854,-0.01279307102258237,0.005389819872978242,0.1784302262581793,0.08638782469084509,-0.07859180959202731,-0.09349436541172568,0.07457544128868329,0.09829564004535751,-0.2215697737418207,-0.07761418015551139,0.15161429411902186,0.09953290088267495,0.19799181584832798,0.03779736467356891,-0.20200818415167202,-0.03299609003993707,-0.19475384160266326,-0.09075925634734125,0.2632343547203917,0.1505448205339529,0.18976484793871523,-0.08322613294542995,-0.1639366501149575,0.09015710493540614,-0.3402348366344789,-0.13591651303201613,1,0,0,1
18.867,-0.0050715186354966385,0.0052088981882218305,0.17762391827694948,0.08334975507982466,-0.03336560121384388,-0.09209453395410883,0.045598645665901154,0.09591302916142458,-0.22237608172305057,-0.07475216344610096,0.14373983704606266,0.0990397315384046,0.20611652222602866,0.02158545075525839,-0.19388347777397139,-0.017766955547942644,-0.18849200049216375,-0.0904421399046809,0.28456083449646874,0.16460774600857997,0.26245377517554924,-0.10274730062242493,-0.1919048506629692,0.10764282607402542,-0.37539583355103534,-0.14866767870729314,1,0,0,1
18.879,-0.0015159840565827226,0.004666749427714202,0.176516437185685,0.0792472829425627,0.01199985954072974,-0.09260971898979906,0.012000088861987224,0.09493818283089292,-0.22348356281431503,-0.0709671256286299,0.13422116080486252,0.09883205156008468,0.21199997420135847,0.0023285154383767895,-0.1880000257986415,-5.159728293929744e-08,-0.18118828643349255,-0.09055189424615187,0.3047104320328594,0.17835523057900216,0.3288144228791845,-0.12834472560207813,-0.2288899810061217,0.12989951918595768,-0.4106988101322531,-0.1612430264520249,1,1,1,1
18.892,-0.0024324650639110657,0.004289755901658462,0.17573130465379033,0.07444604580105314,0.03337146358604026,-0.09286932337491234,-0.006418681044229629,0.09444695275881107,-0.2242686953462097,-0.0665373906924192,0.1235921728591663,0.09858899791045696,0.21347639127090534,-0.007375153157911998,-0.18652360872909468,0.00895278254181072,-0.17212956355158565,-0.09068034280182301,0.3071723502975272,0.18198157688165417,0.35430514368304,-0.13952354124457197,-0.24805438248022885,0.13939819550560625,-0.42315297175598265,-0.1646972075360546,1,1,1,1
18.904,-0.0034158587694870235,0.003888152836184565,0.17528182326559605,0.06891720722924091,0.054365601213843734,-0.0931249070178112,-0.024598645665901225,0.09396333083821302,-0.22471817673440395,-0.061436353468807756,0.11180705319627993,0.09830911079939064,0.21488347777397127,-0.016928531727540788,-0.18511652222602876,0.017766955547942602,-0.16124340666508782,-0.09082825703895749,0.3073330394247434,0.1841465718751148,0.3767978029960183,-0.14959778173788754,-0.2656432037183118,0.14788362856477674,-0.432151073780398,-0.16687980735726574,1,1,1,1
18.917,-0.004455165810795941,0.0034644458366397887,0.17517249406313204,0.06265101017823674,0.0746222679035519,-0.09337263517901641,-0.042312047041022705,0.09349457326143927,-0.22482750593686796,-0.055655011873735775,0.0988502982269893,0.09799189629453614,0.21615511043126462,-0.026188282780106417,-0.1838448895687354,0.02631022086252928,-0.14850531010072524,-0.09099589799003517,0.3049174631593402,0.1846216907416643,0.3955450959326596,-0.15827578408234097,-0.2812224714351471,0.15510049215713745,-0.4370607509000364,-0.16758861546990161,1,1,1,1
18.929,-0.005528445446011762,0.0030217285133299146,0.1753974236812378,0.0556602298791118,0.09381494116443526,-0.09360902976696395,-0.05935230971627545,0.09304726136250291,-0.2246025763187622,-0.049205152637524244,0.08474220732018053,0.09763800111807051,0.21723131572407992,-0.03502439985262093,-0.1827686842759201,0.034462631448159906,-0.13394735995770493,-0.09118292387648295,0.2997470093178116,0.183240028693817,0.40995881317941946,-0.16532054662705803,-0.2944233211105414,0.1608426162324281,-0.43739628317073664,-0.1666751842458674,1,1,1,1
18.942,-0.006606075593946659,0.0025636632609991675,0.17593924406053502,0.04798251561470769,0.11166411567042016,-0.09383111351318282,-0.07554260379149036,0.09262702880512257,-0.22406075593946503,-0.042121511878929874,0.06954260379149026,0.09724933119451504,0.21806075593946492,-0.04332559658699012,-0.18193924406053513,0.04212151187892987,-0.11766411567042029,-0.09138832745873722,0.29175501490355743,0.179911482541778,0.4196508578660282,-0.1705660466902863,-0.3049671660914507,0.1649673165986677,-0.4328630090539215,-0.16405809940616273,1,1,1,1
18.954,-0.00765494375827272,0.002094436156273187,0.17676868427592,0.039681318880338476,0.12794735995770481,-0.09403651709543709,-0.09074220732018067,0.09223835888156709,-0.22323131572408003,-0.03446263144815989,0.05335230971627529,0.09682909863713468,0.2186025763187621,-0.05100331085139422,-0.18139742368123796,0.04920515263752423,-0.09981494116443533,-0.09161041120495611,0.2809942232197675,0.1746323782897258,0.4244586026529416,-0.17392819703114915,-0.3126846898356067,0.16740497434617446,-0.42338791107019325,-0.15973141097965837,1,1,1,1
18.967,-0.008643095826017563,0.0016186828172350953,0.1778448895687353,0.030845201807823977,0.14250531010072512,-0.09422354298188487,-0.10485029822698942,0.09188446370510148,-0.22215511043126474,-0.026310220862529272,0.03631204704102255,0.09638178673819833,0.21882750593686784,-0.057994091150519164,-0.18117249406313216,0.055655011873735775,-0.08062226790355197,-0.09184680579290364,0.26763512994814675,0.16748827787685477,0.42445156911340964,-0.17540919694715046,-0.3175266449459669,0.1681627781064029,-0.40913243741965977,-0.15376712776716683,1,1,1,1
18.979,-0.009544306681350728,0.0011413839213465157,0.17911652222602864,0.021585450755258362,0.15524340666508776,-0.09439118393296254,-0.11780705319628007,0.09156724920024698,-0.22088347777397138,-0.017766955547942616,0.018598645665901095,0.09591302916142458,0.21871817673440386,-0.06426028820152335,-0.18128182326559616,0.06143635346880776,-0.06036560121384385,-0.09209453395410883,0.2519552149687929,0.15864951436156483,0.4199187316282414,-0.17509483925143754,-0.31956538157690006,0.1673222458872433,-0.3904857917455371,-0.1463113853119845,1,1,1,1
18.992,-0.01034204359780068,0.0006677318030471197,0.18052360872909456,0.012032072185629572,0.16612956355158554,-0.09453909817009704,-0.1295921728591664,0.09128736208918065,-0.21947639127090543,-0.008952782541810735,0.000418681044229513,0.09542940724082655,0.21826869534620957,-0.06978912677333557,-0.18173130465379045,0.06653739069241918,-0.039371463586040364,-0.0923501175970077,0.23432013034934027,0.14835990734153484,0.4113382065634477,-0.17314521078469133,-0.31898711549006215,0.16503090891128003,-0.3680393958139285,-0.13757467825593506,1,1,1,1
19.004,-0.004282419952335706,0.00035999462390615133,0.18649997678122263,0.0025378721651269087,0.17613993015206095,-0.09466754672576816,-0.13926951708629412,0.09108858241727093,-0.2135000232187774,-5.159728293929744e-08,-0.013499908558148671,0.09514753955764305,0.21843520653288342,-0.07454608993712712,-0.1815647934671166,0.07096712562862989,-0.013500137879406099,-0.09260971898979907,0.22770739582571325,0.13750389836108198,0.40028511210193857,-0.16975797637688567,-0.3151245402096591,0.16151146329078878,-0.32999764752733557,-0.1278174067793605,0,1,1,0
19.017,0.004057214908397111,8.206278347085497e-05,0.195106782219177,-0.015946911859223034,0.18401678414755354,-0.09478959351721518,-0.14821505339067287,0.09104384081706972,-0.20489321778082303,0.017708722953278785,-0.04437534122069549,0.09494495070653078,0.21790086537844033,-0.07848562369627037,-0.1820991346215597,0.0747398709961249,0.03458890565904944,-0.09318313961247503,0.198959743114227,0.1133675718664099,0.3663123336455786,-0.1566878076092985,-0.2936443344019256,0.1489042051943258,-0.25539888272429156,-0.10525571831755376,0,1,1,0
19.029,0.009950166350897204,-0.0006751391116452919,0.20156192100685594,-0.03406003061729147,0.1899605585489252,-0.09487871834558254,-0.1564075771727599,0.09087164782033724,-0.1984380789931441,0.034420345902785476,-0.0750217044334994,0.09401163059783235,0.21677649068808266,-0.08193071325169357,-0.18322350931191736,0.07792364272644828,0.07814554644721122,-0.09365131531233835,0.16680644987315263,0.08771276976251305,0.3316792275329135,-0.1433888933925595,-0.27178996382195714,0.13604667227375492,-0.1868950481805202,-0.08307110509028963,0,1,1,0
19.042,0.013345386128780813,-0.001573920015293516,0.20576154579125724,-0.050365316680400306,0.19418753752724935,-0.09495244490577276,-0.1638521761771549,0.09066566824512326,-0.1942384542087428,0.049175918989636,-0.1035832378476855,0.092876353052561,0.21516768067504724,-0.08483894676343182,-0.18483231932495278,0.08055217010278232,0.11510632943019995,-0.09406575074332532,0.13398765783346545,0.06355509403483667,0.2993412866710926,-0.13097271599587795,-0.2514792058214762,0.12408394324250024,-0.1284681941679586,-0.06296200134263302,0,1,1,0
19.054,0.014444774274312198,-0.0023076774754339138,0.2078590883672019,-0.06387790842886615,0.19691689905173745,-0.09501225681035932,-0.17057415542329626,0.09049925649202686,-0.19214091163279812,0.06141716401446143,-0.12866614156348202,0.09194962897290417,0.2131713718142206,-0.08719357358399209,-0.18682862818577942,0.08268057326565963,0.14438431829788584,-0.09441037338730889,0.1029516250911746,0.043162445240090525,0.27133886764351556,-0.12026376942150331,-0.23419745512665063,0.11382411831472242,-0.08231394051079075,-0.045953504035045285,0,1,1,0
19.067,0.01363028815856722,-0.0029225371301308777,0.20819342512572592,-0.0743115984138677,0.19835957123993467,-0.09510456628662159,-0.17661211910856942,0.09039146575113093,-0.19180657487427408,0.07080348425544558,-0.14951129849345163,0.09132307394053035,0.21087372606568264,-0.08903331331813637,-0.18912627393431738,0.0843202127826457,0.16589814874490347,-0.09483118809895247,0.07545615519438506,0.02731877605649037,0.24863908647679447,-0.11171087018021522,-0.22079086327396547,0.10565801199056543,-0.04878322576294519,-0.03295606638736409,0,1,1,0
19.079,0.011364574175879355,-0.003248969552635265,0.20718992458060684,-0.08187767220456106,0.19870928719862138,-0.09515224742550135,-0.18201068881753119,0.09033241476466113,-0.19281007541939318,0.07776983455441462,-0.16599414328023573,0.09092468886746975,0.2083492991905451,-0.09042323212699212,-0.1916507008094549,0.08560339946615189,0.1803739924414494,-0.09503252651761619,0.05240421085930713,0.015787256888884937,0.2312522323074029,-0.10536559825576425,-0.21144709044200782,0.0996257044399694,-0.02675105602118477,-0.023043241283631152,0,1,1,0
19.092,0.008099227730242582,-0.0034905506317841027,0.2052685487256882,-0.08709438464836664,0.19813598043375089,-0.09518201864202455,-0.1868132644155332,0.09027706391140072,-0.19473145127431182,0.08255421963198985,-0.17847697851182867,0.09059844542765232,0.20566135800910884,-0.09145776149149325,-0.19433864199089118,0.08655280676086942,0.18901407596320505,-0.0951386104440291,0.03392713070798656,0.0076938391274688905,0.21853321264689723,-0.1010123634137898,-0.20583875007858085,0.09549248083663404,-0.014224682355332585,-0.016136159077449544,0,1,1,0
19.104,0.004214680668676189,-0.0036468547106912642,0.20278309973018166,-0.09040667337150116,0.19678146752094938,-0.09518510494405381,-0.19105514376697127,0.09022016054437425,-0.19721690026981833,0.0855906314960624,-0.18757688827789462,0.09034897352015209,0.20286316187698905,-0.0921831603555764,-0.19713683812301094,0.08721821595589684,0.19314308773825795,-0.09516501539559084,0.019650418442454742,0.0024611536491365993,0.2095449876640699,-0.09828728294104554,-0.20336020393112067,0.09290788896311629,-0.008976479500699214,-0.011669178513972409,0,1,1,0
19.117,-8.326672684688674e-17,-0.003741239225893131,0.19999999999999996,-0.09218770357328897,0.19475723061649963,-0.09519663828248145,-0.19475723061649974,0.09018587450348461,-0.20000000000000007,0.08721033140386655,-0.1939183056439604,0.09021561732666168,0.19999999999999996,-0.09260590943254383,-0.20000000000000007,0.087595145653547,0.1939183056439603,-0.0951929894960841,0.009042829231635269,-0.0003622397063680616,0.20338059736186534,-0.09682680128353689,-0.20338059736186545,0.09152340145596241,-0.00904282923163549,-0.00929931736962998,0,1,1,0
19.129,-0.0043323390362041345,-0.0038028250533581505,0.1971117739758639,-0.09274326285510445,0.192144041715243,-0.09524631004076715,-0.19792049376351517,0.09017587663628962,-0.2028882260241361,0.08767282945062692,-0.19792049376351517,0.09017587663628962,0.1971117739758639,-0.09274326285510445,-0.2028882260241361,0.08767282945062692,0.192144041715243,-0.09524631004076715,0.0017597060850157997,-0.0012418846055237964,0.19938768854475172,-0.09637158391487172,-0.20545665189680318,0.09109102212820444,-0.013020098877780883,-0.00868885382124153,0,1,1,0
19.142,-0.00860836144284955,-0.0038029562680133473,0.19427367624602176,-0.09218511118096222,0.18899315523875712,-0.095269811247266,-0.2005213059942422,0.090188109294371,-0.2057263237539783,0.08712544962204619,-0.1996446293979386,0.09021820971898843,0.19423592462225747,-0.09260367464165745,-0.20576407537774255,0.08752197268876245,0.18819198188998204,-0.09527787127790446,-0.002077258471353066,-0.00035453048596342795,0.19728396217915484,-0.09682787984426647,-0.209477232544576,0.09152232289523286,-0.020162916934623965,-0.009551737637056357,0,1,1,0
19.154,-0.0126440420060289,-0.0037632127941286467,0.1916507008094548,-0.0904059391170904,0.18532882001299295,-0.09528344554544113,-0.2025077912749277,0.09022062377107039,-0.2083492991905452,0.0854347531304018,-0.1987092871986215,0.09034970777456285,0.1914105143690326,-0.09218269712888026,-0.20858948563096738,0.08711987535450952,0.18201068881753107,-0.09532089376125144,-0.001697459441056759,0.0024633340848143337,0.19717542019817122,-0.09828964178870994,-0.21572977139701938,0.09290553011545188,-0.030324357384210687,-0.012132073588070863,0,1,1,0
19.167,-0.016198455460485497,-0.003634776143562904,0.18946290254862344,-0.08708952802300128,0.18115190640642417,-0.09527329709836964,-0.20379733844285988,0.09027931239648852,-0.21053709745137658,0.08235706232425276,-0.19428262468889343,0.09060330205301767,0.18867728398178216,-0.09145551300640545,-0.21132271601821787,0.08646152830452433,0.1732084297861403,-0.09533576775176619,0.004373458179005196,0.007708226263866871,0.19949151879442242,-0.10101598125189691,-0.22488044393105563,0.09548886299852692,-0.043778354884313975,-0.016720212584748498,0,1,1,0
19.179,-0.018940956959799173,-0.003644714767513109,0.18801679236565516,-0.08179060692756558,0.17644448935716764,-0.0953732340305212,-0.20427548665898493,0.09036371370701976,-0.21198320763434486,0.07715510899091535,-0.1851672754951874,0.09101175414446523,0.18608450134909135,-0.09039193318463348,-0.21391549865090864,0.08538241286113205,0.1612008602264977,-0.09564725208111546,0.01820000440847705,0.016044256168299784,0.20484537648687592,-0.10537831488448814,-0.2378539462625348,0.0996129878112455,-0.060955262472014854,-0.024857788165109584,0,1,1,0
19.192,-0.02044543223785108,-0.003915637599324518,0.18770986231141099,-0.07402031385714807,0.17117525607572798,-0.09558252976488654,-0.20379643427277616,0.09047764984432181,-0.21229013768858904,0.0691880657398011,-0.16999486130776656,0.09161435849724998,0.18368941090147592,-0.08894712922494548,-0.2163105890985241,0.08384224930438075,0.1454145859305885,-0.09644660661459695,0.04211499340508498,0.028174403826443567,0.21382880747325805,-0.11175229622364527,-0.2556011422775019,0.10561658594713538,-0.08212438755224541,-0.037701243947231754,0,1,1,0
19.204,-0.02022268398403727,-0.0033633731987904193,0.18899727628591723,-0.06330224485629779,0.16530560669760788,-0.09552012491291126,-0.20218544777742584,0.09064667109235464,-0.2110027237140828,0.059433906144084385,-0.14752795364476667,0.09252529254547251,0.18156007946009103,-0.08704615898366432,-0.218439920539909,0.08217270516310769,0.1255225062166011,-0.09639363125768591,0.0781864035947138,0.044842650418492266,0.2267691726232775,-0.12032096867943923,-0.2787671501468887,0.11376691905678654,-0.10707916200725169,-0.05174209359100126,0,1,1,0
19.217,-0.01779384817170801,-0.0021591011200773336,0.19231793894499025,-0.049268183393235125,0.15879628261880566,-0.09538692173779975,-0.19924343108559858,0.09091957545908065,-0.20768206105500978,0.047298544229425726,-0.1170268446939525,0.09397348633972619,0.17977642576660355,-0.08458503954947443,-0.22022357423339647,0.08011769327075532,0.10166272258393297,-0.09594312550353559,0.12754828355704048,0.0667314038292475,0.2435021923465399,-0.13101363994036377,-0.3073183001460289,0.12404301929801441,-0.1349075684443835,-0.06839718766720747,0,1,1,0
19.229,-0.012793071022582397,-0.006210535545427089,0.19799181584832798,-0.03196988808405696,0.15161429411902186,-0.09693650747402985,-0.19475384160266326,0.09132579436719838,-0.20200818415167202,0.02494967479117524,-0.07859180959202731,0.09610177313106687,0.1784302262581793,-0.08147656670483243,-0.2215697737418207,0.07586585359800097,0.07457544128868329,-0.10312198642394858,0.1897648479387152,0.09370295176055467,0.2632343547203917,-0.1438836827763316,-0.34023483663447895,0.13555188288998282,-0.1639366501149575,-0.11021329405591425,0,1,1,0
19.242,-0.005071518635496673,-0.0019788062895978523,0.20611652222602866,-0.011589192181267742,0.14373983704606266,-0.09628951908820411,-0.18849200049216375,0.09196372170955064,-0.19388347777397139,0.010603177844565208,-0.03336560121384388,0.09930267038448609,0.17762391827694948,-0.07756574280378944,-0.22237608172305057,0.07323994542513597,0.045598645665901154,-0.10028868472118863,0.2624537751755492,0.12570244426252947,0.28456083449646874,-0.15692057645955876,-0.37539583355103534,0.1486714363440655,-0.19190485066296922,-0.1253685293054276,0,1,1,0
19.254,-0.0015159840565827573,-0.0015019186884931562,0.21199997420135847,0.008981041413406311,0.13422116080486252,-0.09655514930554453,-0.18118828643349255,0.09245118502327151,-0.1880000257986415,-0.008925774921083339,0.01199985954072974,0.10159081499281021,0.176516437185685,-0.07318348733112653,-0.22348356281431503,0.06907952304885352,0.012000088861987224,-0.10153554850048724,0.32881442287918444,0.15547097753378142,0.3047104320328594,-0.17002037920257163,-0.4106988101322531,0.1612488705473461,-0.2288899810061217,-0.15270714363252852,1,1,1,1
19.267,-0.0024324650639110726,-0.0012067554927993607,0.21347639127090534,0.019346487756053472,0.1235921728591663,-0.09686602373021602,-0.17212956355158565,0.09302167688492304,-0.18652360872909468,-0.018766514506696613,0.03337146358604026,0.10274382281125044,0.17573130465379033,-0.06805481197759318,-0.2242686953462097,0.06421046513230019,-0.006418681044229629,-0.10216384956189359,0.35430514368304,0.16839631766567165,0.3071723502975272,-0.17347099125190962,-0.42315297175598265,0.16470512844406177,-0.24805438248022885,-0.16445747682902123,1,1,1,1
19.279,-0.0034158587694870374,-0.0009000724571167976,0.21488347777397127,0.02955139448507707,0.11180705319627993,-0.09722400948668987,-0.16124340666508782,0.09367862369188958,-0.18511652222602876,-0.028454841115712406,0.054365601213843734,0.10387897289124329,0.17528182326559605,-0.062148913709880724,-0.22471817673440395,0.05860352791508043,-0.024598645665901225,-0.10278241952187862,0.3767978029960182,0.18001916331784418,0.3073330394247434,-0.17552677583220253,-0.43215107378039797,0.16689030930647827,-0.2656432037183118,-0.17498298662058712,1,1,1,1
19.292,-0.004455165810795941,-0.0005846107717227336,0.21615511043126462,0.03944264867716151,0.0988502982269893,-0.0976297383323383,-0.14850531010072524,0.09442318479473455,-0.1838448895687354,-0.03784539251714392,0.0746222679035519,0.10497923360753586,0.17517249406313204,-0.05545537006088609,-0.22482750593686796,0.05224881652328234,-0.042312047041022705,-0.10338197744751826,0.3955450959326596,0.1899997383666053,0.3049174631593402,-0.175969730963087,-0.4370607509000364,0.1676022440904664,-0.2812224714351471,-0.18397069458087564,1,1,1,1
19.304,-0.005528445446011776,-0.00026329058434292757,0.21723131572407992,0.04888137759536949,0.08474220732018053,-0.09808238308606357,-0.13394735995770493,0.09525384221691524,-0.1827686842759201,-0.046806325817345736,0.09381494116443526,0.10602915735216567,0.1753974236812378,-0.04798782751604608,-0.2246025763187622,0.04515928664689775,-0.05935230971627545,-0.10395410557414192,0.40995881317941946,0.198062387868091,0.2997470093178116,-0.1746406644571185,-0.4373962831707367,0.16669250692020512,-0.2944233211105414,-0.19116739266854932,1,1,1,1
19.317,-0.006606075593946589,6.085243382065314e-05,0.21806075593946492,0.05774870529478929,0.06954260379149026,-0.09857950600134374,-0.11766411567042029,0.09616612240113276,-0.18193924406053513,-0.05522478266191616,0.11166411567042016,0.10701552087459663,0.17593924406053502,-0.03978650299097993,-0.22406075593946503,0.03737311939076895,-0.07554260379149036,-0.10449159824172351,0.4196508578660283,0.20401460273106828,0.2917550149035575,-0.17145368223442223,-0.4328630090539215,0.16407968105453177,-0.30496716609145064,-0.1963971918158952,1,1,1,1
19.329,-0.00765494375827272,0.00038473050849710533,0.2186025763187621,0.06595002981985544,0.05335230971627529,-0.09911699866892533,-0.09981494116443533,0.09715248592356372,-0.18139742368123796,-0.06301094991804497,0.12794735995770481,0.10792780105881415,0.17676868427592,-0.030919175291560103,-0.22323131572408003,0.028954662546198495,-0.09074220732018067,-0.10498872115700368,0.4244586026529416,0.20775977949789476,0.2809942232197675,-0.1664053757386496,-0.4233879110701933,0.1597577871208365,-0.31268468983560666,-0.19957326884609322,1,1,1,1
19.342,-0.008643095826017563,0.0007052665359634988,0.21882750593686784,0.07341757236469545,0.03631204704102255,-0.09968912679554899,-0.08062226790355197,0.09820240966819355,-0.18117249406313216,-0.07010047979442954,0.14250531010072512,0.10875845848099486,0.1778448895687353,-0.021480446373352127,-0.22215511043126474,0.019993729245996683,-0.10485029822698942,-0.10544136591072895,0.4244515691134096,0.20930226654853598,0.26763512994814675,-0.15957749904723542,-0.40913243741965977,0.15379877719224297,-0.3175266449459669,-0.20070247854968953,1,1,1,1
19.354,-0.0095443066813507,0.0010194561364565216,0.21871817673440386,0.0801111160136901,0.018598645665901095,-0.10028868472118863,-0.06036560121384385,0.09930267038448609,-0.18128182326559616,-0.07645519118622768,0.15524340666508776,0.10950301958383982,0.17911652222602864,-0.011589192181267714,-0.22088347777397138,0.01060317784456518,-0.11780705319628007,-0.1058470947563774,0.41991873162824145,0.20874418588602464,0.2519552149687929,-0.15113270541367219,-0.3904857917455371,0.14634870488899213,-0.31956538157690006,-0.1998823608155185,1,1,1,1
19.367,-0.01034204359780068,0.0013244289786493307,0.21826869534620957,0.08601701428140254,0.000418681044229513,-0.10090725468117367,-0.039371463586040364,0.10043782046447895,-0.18173130465379045,-0.08206212840344741,0.16612956355158554,0.11015996639080636,0.18052360872909456,-0.0013842854522441092,-0.21947639127090543,0.0009148512355493937,-0.1295921728591664,-0.10620508051285123,0.4113382065634477,0.20627454011571644,0.23432013034934024,-0.14130377454800713,-0.3680393958139285,0.1376179622021711,-0.31898711549006215,-0.19729101185528308,1,1,1,1
19.379,-0.004282419952335706,0.0011871271611490208,0.21843520653288342,0.091024336231994,-0.013499908558148671,-0.10210938786458795,-0.013500137879406099,0.10159081499281022,-0.1815647934671166,-0.08693118632000074,0.17613993015206095,0.11073045825245786,0.18649997678122263,0.008407202049305618,-0.2135000232187774,-0.008925774921083346,-0.13926951708629412,-0.1066373083404646,0.40028511210193857,0.2020914761423277,0.22770739582571325,-0.13197787334378408,-0.32999764752733557,0.12786683216868416,-0.3151245402096591,-0.1932319263226317,1,0,0,1
19.392,0.004057214908397111,0.0015733660441404548,0.21790086537844033,0.09536844816630549,-0.04437534122069549,-0.10353799882059964,0.03458890565904944,0.1039484312202639,-0.1820991346215597,-0.09107694658067879,0.18401678414755354,0.11123258368178315,0.195106782219177,0.028795815186356065,-0.20489321778082303,-0.028385382786691796,-0.14821505339067287,-0.10694108209615645,0.3663123336455786,0.1865019006076954,0.198959743114227,-0.10737739355901069,-0.25539888272429156,0.10534806781067993,-0.2936443344019256,-0.17817911068280282,1,0,0,1
19.404,0.00995016635089721,0.0019780955159440228,0.21677649068808266,0.09904202907663558,-0.0750217044334994,-0.10472932983269194,0.07814554644721122,0.10607959445427984,-0.18322350931191736,-0.09457676234875041,0.1899605585489252,0.11163850882598962,0.20156192100685594,0.048106153336819446,-0.1984380789931441,-0.04675588871523155,-0.1564075771727599,-0.10717324209810446,0.3316792275329135,0.1705975355575732,0.16680644987315263,-0.08298148808925654,-0.18689504818052016,0.08316577594872834,-0.27178996382195714,-0.16286944135326892,1,0,0,1
19.417,0.013345386128780834,0.0021596652767348137,0.21516768067504724,0.1020142245820984,-0.1035832378476855,-0.10601153336132338,0.11510632943019995,0.10796267019602529,-0.18483231932495278,-0.09746620303753152,0.19418753752724935,0.11197382747988369,0.20576154579125724,0.06492721761553574,-0.1942384542087428,-0.06297608078083383,-0.1638521761771549,-0.10742580593531681,0.29934128667109267,0.15574305847756034,0.13398765783346545,-0.06153258844413829,-0.12846819416795857,0.06305931951948567,-0.2514792058214762,-0.14863112844596846,1,0,0,1
