t, contact_pattern_index, p_x_true, p_y_true, p_z_true, v_x_true, v_y_true, v_z_true, p_x_est, p_y_est, p_z_est, v_x_est, v_y_est, v_z_est, p_1x_est, p_1y_est, p_1z_est, p_2x_est, p_2y_est, p_2z_est, p_3x_est, p_3y_est, p_3z_est, p_4x_est, p_4y_est, p_4z_est, y_p_1x, y_p_1y, y_p_1z, y_p_2x, y_p_2y, y_p_2z, y_p_3x, y_p_3y, y_p_3z, y_p_4x, y_p_4y, y_p_4z, y_v_1x, y_v_1y, y_v_1z, y_v_2x, y_v_2y, y_v_2z, y_v_3x, y_v_3y, y_v_3z, y_v_4x, y_v_4y, y_v_4z, P_p_bx_std, P_p_by_std, P_p_bz_std, P_v_bx_std, P_v_by_std, P_v_bz_std, P_p_1x_std, P_p_1y_std, P_p_1z_std, P_p_2x_std, P_p_2y_std, P_p_2z_std, P_p_3x_std, P_p_3y_std, P_p_3z_std, P_p_4x_std, P_p_4y_std, P_p_4z_std, p_vpsp_x, p_vpsp_y, p_vpsp_z
10.929,3,4.103112432639234,-0.9508558314822567,0.20636440254918015,0.7102423228362224,-0.24060845522119825,-0.015561956636580308,3.734906,-1.017570,-6.053797,1.058126,-0.173765,-9.921095,3.742435,-0.953559,-4.921396,3.703584,-1.213519,-6.221170,3.581307,-0.760779,-6.224398,3.280388,-0.925110,-4.937067,0.202599,-0.208803,-1.327101,-0.031809,-0.035346,-0.080852,0.096153,0.022598,-0.189792,0.266020,-0.030476,-1.267008,-0.839590,1.831311,11.682673,-0.759216,-0.445739,10.016468,-0.279437,-0.348227,9.935087,-1.687314,0.708914,11.903048,0.015416,0.000000,0.005047,0.005773,0.005773,0.005056,37.413350,37.413350,37.413347,0.016068,0.016068,0.006791,0.016068,0.016068,0.006791,37.413350,37.413350,37.413347,-0.07407797641242483,-0.017206070233565598,0.0
10.942,3,4.112234381125789,-0.9539982983958911,0.20592923624077067,0.7375326798430306,-0.2549232552724495,-0.054727515860913394,3.742843,-1.019436,-6.056785,1.060156,-0.129649,-9.945052,3.740067,-0.953872,-4.838010,3.780190,-1.215253,-6.215371,3.491697,-0.850509,-6.229469,3.278020,-0.925424,-4.853680,0.260347,-0.087779,-1.450293,0.095684,-0.001671,-0.109622,-0.104957,-0.107891,-0.122742,0.269250,-0.145449,-1.362195,-2.394940,-0.416941,12.378443,-0.488101,-0.247838,10.021880,-0.130151,0.076847,9.908872,-1.633963,0.681705,12.062642,0.015432,0.000000,0.005048,0.005775,0.005775,0.005058,38.726299,38.726299,38.726297,0.016083,0.016083,0.006791,0.016083,0.016083,0.006791,38.726299,38.726299,38.726297,-0.06245128549398331,-0.010502338473909866,0.0
10.954,0,4.12168126464973,-0.9572781434952891,0.20483389450894335,0.7656090370738625,-0.2598655302880356,-0.10233589938399862,3.747858,-1.028619,-6.022012,1.052072,-0.095636,-9.928263,3.974989,-1.127467,-6.260042,3.730142,-1.210392,-6.193535,3.550392,-0.777676,-6.182257,3.545055,-0.979072,-6.192417,0.240490,-0.165508,-1.556938,-0.053704,0.015613,-0.136105,0.077561,0.097663,-0.105475,0.272602,-0.045561,-1.473641,-0.259959,-0.710588,12.074584,-0.679828,-0.483127,10.031394,-0.217753,-0.320339,9.951982,-0.105758,-0.255756,12.039718,0.015435,0.000000,0.005043,0.005758,0.005758,0.005046,0.016225,0.016225,0.007102,0.016086,0.016086,0.006788,0.016086,0.016086,0.006788,0.016225,0.016225,0.007102,-0.056112147781875246,-0.005576886746222032,0.0
10.967,0,4.130413220806047,-0.9601496340659759,0.20491264821345703,0.659835265938967,-0.21646498507221612,0.0548232576273711,3.750427,-1.034935,-5.994419,1.057477,-0.263132,-9.774214,3.999849,-1.086948,-6.197814,3.750528,-1.185798,-6.187975,3.558728,-0.756518,-6.139198,3.556751,-0.971297,-6.162119,0.039431,0.054065,-0.077216,0.034261,0.035160,-0.146011,0.019716,0.031013,-0.100744,0.023634,0.014771,-0.115532,-0.533214,-0.534553,9.803475,-0.637980,-0.274164,9.837330,-0.184618,-0.072310,9.843454,-0.413847,-0.070618,9.852276,0.015439,0.000000,0.005039,0.005741,0.005741,0.005035,0.016095,0.016095,0.006795,0.016090,0.016090,0.006785,0.016090,0.016090,0.006785,0.016095,0.016095,0.006795,-0.05076660621137863,-0.000738399083532109,0.0
10.979,1,4.137728868131215,-0.9628889703623612,0.20665589761140224,0.5411079427007828,-0.217052271735923,0.17618313385849876,3.757000,-1.039501,-5.997920,1.066419,-0.409019,-9.705473,3.963332,-1.057639,-6.235786,3.746504,-1.186996,-6.094701,3.554704,-0.757716,-6.045923,3.529398,-0.964769,-6.121601,-0.039178,0.036829,-0.159474,-0.021841,0.013831,-0.131951,-0.010277,0.001826,-0.052843,-0.028117,0.009336,-0.064745,-0.554788,-0.353407,9.511927,-1.675831,0.917564,10.051606,-2.082952,0.906519,10.156335,-0.439570,0.110353,9.571237,0.015454,0.000000,0.005039,0.005743,0.005743,0.005036,0.016105,0.016105,0.006786,9.999508,9.999508,9.999497,9.999508,9.999508,9.999497,0.016105,0.016105,0.006786,-0.031641350930985676,0.006105687379667948,0.0
10.992,1,4.143411477257094,-0.9657413665995103,0.20954496015349505,0.42163534184287954,-0.2330729508603426,0.24334212219537105,3.762282,-1.044959,-6.000115,1.140679,-0.494700,-9.669637,4.004556,-1.112826,-6.183311,3.740824,-1.187923,-6.001542,3.549025,-0.758643,-5.952765,3.573098,-0.964513,-6.175156,0.056722,-0.065479,-0.051265,0.032109,-0.033648,-0.183810,0.095958,-0.009874,-0.226843,0.059711,0.001446,-0.179256,-0.704715,-0.360723,9.756815,-1.671474,1.114130,7.671460,-2.146375,1.120666,7.652132,-0.535559,0.089757,9.774688,0.015470,0.000000,0.005040,0.005746,0.005746,0.005038,0.016120,0.016120,0.006786,14.141420,14.141420,14.141412,14.141420,14.141420,14.141412,0.016120,0.016120,0.006786,-0.015413542860761298,0.013485146853533823,0.0
11.004,1,4.148621545476455,-0.9687530809252174,0.2114020290383539,0.4164352248380331,-0.24012857118787806,0.10856820251308505,3.770073,-1.049273,-6.002392,1.135347,-0.414258,-9.806402,4.001133,-1.071401,-6.201419,3.737309,-1.187697,-5.908863,3.545509,-0.758418,-5.860086,3.547837,-1.044882,-6.164502,0.000211,0.049725,-0.136979,0.090634,-0.051612,-0.241132,0.011303,-0.098787,-0.308204,-0.026150,-0.097292,-0.102260,-0.426492,-0.232106,9.904109,-2.078266,0.541568,7.960741,-2.462843,0.505798,8.000978,-0.427728,0.246302,9.849419,0.015486,0.000000,0.005041,0.005748,0.005748,0.005040,0.016135,0.016135,0.006786,17.319609,17.319609,17.319603,17.319609,17.319609,17.319603,0.016135,0.016135,0.006786,-0.006802874822505439,0.018825523443379195,0.0
11.017,1,4.153853798965689,-0.9717933717090504,0.21152122073608687,0.4182204733267869,-0.24194871377517183,-0.028929779877942353,3.777144,-1.054459,-6.005572,1.143331,-0.342174,-9.945931,3.985091,-1.106084,-6.215372,3.733108,-1.189062,-5.816621,3.541307,-0.759782,-5.767844,3.535827,-1.037793,-6.153899,-0.014136,-0.040168,-0.132544,0.070665,-0.072546,-0.309487,0.061541,-0.081723,-0.389981,-0.009268,0.010254,-0.102902,-0.545610,-0.409242,10.051256,-2.155859,0.515234,8.325999,-2.509124,0.585142,8.376950,-0.475581,0.059141,9.964199,0.015502,0.000000,0.005041,0.005751,0.005751,0.005042,0.016150,0.016150,0.006787,19.998931,19.998931,19.998926,19.998931,19.998931,19.998926,0.016150,0.016150,0.006787,-0.005405123711499336,0.02269319501877599,0.0
11.029,1,4.1591067350481135,-0.9748351846729199,0.20998780752596738,0.4198661959000363,-0.241912412000766,-0.16024373139432957,3.783983,-1.059814,-6.009707,1.153722,-0.284258,-10.084455,3.999216,-1.082325,-6.210352,3.728626,-1.191207,-5.724862,3.536826,-0.761927,-5.676086,3.547154,-1.011776,-6.167608,0.022672,0.031369,-0.110169,0.097014,-0.061406,-0.421163,0.101622,-0.063771,-0.449812,0.019294,0.034095,-0.132776,-0.559101,-0.467951,10.118306,-1.805271,0.983350,8.678934,-2.418878,0.725548,8.728008,-0.482105,0.007375,10.116667,0.015517,0.000000,0.005042,0.005753,0.005753,0.005043,0.016165,0.016165,0.006787,22.359444,22.359444,22.359440,22.359444,22.359444,22.359440,0.016165,0.016165,0.006787,-0.009801493928378022,0.025076080100577998,0.0
11.042,1,4.164127113615106,-0.9774533001688281,0.20781026700471364,0.38546402767293897,-0.1718705122505343,-0.13278409434217964,3.791549,-1.063533,-6.014317,1.132645,-0.367887,-10.108851,4.025649,-1.030634,-6.183517,3.724926,-1.191646,-5.633682,3.533125,-0.762366,-5.584906,3.567788,-1.022038,-6.197821,0.036585,0.062951,-0.084249,0.163289,-0.046610,-0.512662,0.104969,-0.085871,-0.536069,0.029585,-0.011833,-0.153111,-0.417498,-0.271353,10.176966,-1.843432,0.809538,8.969303,-2.154961,0.914461,8.962460,-0.422129,0.207741,10.225064,0.015533,0.000000,0.005042,0.005755,0.005755,0.005045,0.016180,0.016180,0.006788,24.493492,24.493492,24.493488,24.493492,24.493492,24.493488,0.016180,0.016180,0.006788,-0.01816737435165889,0.026502140182786134,0.0
11.054,1,4.168967928434251,-0.9797831610451814,0.20756536645943152,0.37434248297524203,-0.19144593517910946,0.050777741859479884,3.798441,-1.068291,-6.018626,1.093608,-0.457790,-9.952950,3.996264,-1.117020,-6.213755,3.720899,-1.192245,-5.543711,3.529099,-0.762966,-5.494935,3.551259,-1.017828,-6.180504,-0.030342,-0.103515,-0.152706,0.106817,-0.101406,-0.554110,0.164938,-0.091248,-0.659680,-0.014824,0.005845,-0.095304,-0.566288,-0.342127,10.106813,-1.784834,0.922290,9.191581,-2.251377,0.913790,9.260019,-0.450961,0.115487,10.011133,0.015549,0.000000,0.005043,0.005758,0.005758,0.005046,0.016196,0.016196,0.006788,26.455930,26.455930,26.455926,26.455930,26.455930,26.455926,0.016196,0.016196,0.006788,-0.02883048558812379,0.027119488957990767,0.0
11.067,1,4.174156753443648,-0.9825359467161476,0.20907314069706587,0.42677080997727296,-0.22339851207452488,0.14637343294649893,3.804821,-1.073582,-6.021467,1.043647,-0.459047,-9.855722,4.021255,-1.141724,-6.188094,3.716840,-1.192913,-5.454438,3.525040,-0.763633,-5.405664,3.577342,-1.030862,-6.217027,0.035377,-0.028965,-0.085478,0.133589,-0.115381,-0.618690,0.209140,-0.112939,-0.777622,0.036695,-0.014879,-0.160540,-0.531410,-0.325558,10.157383,-1.593164,0.949397,9.361729,-1.887753,1.107694,9.313467,-0.403377,0.126031,10.049956,0.015564,0.000000,0.005044,0.005760,0.005760,0.005048,0.016211,0.016211,0.006788,28.282501,28.282501,28.282497,28.282501,28.282501,28.282497,0.016211,0.016211,0.006788,-0.04054784874171508,0.027132306287346347,0.0
11.079,1,4.179984387989208,-0.9855259595382985,0.21105446178471007,0.4771726245216489,-0.2403910851431343,0.15175085149815543,3.812578,-1.078248,-6.024392,1.003922,-0.415350,-9.848926,4.012277,-1.061443,-6.211063,3.714520,-1.193188,-5.366564,3.522721,-0.763908,-5.317790,3.555771,-1.039739,-6.195043,-0.007837,0.097262,-0.143447,0.193389,-0.089785,-0.772861,0.167932,-0.115375,-0.807873,-0.023038,-0.010361,-0.089184,-0.301984,-0.238572,9.898321,-1.688249,0.892305,9.979754,-2.069660,0.892126,10.000784,-0.295963,0.242911,9.900115,0.015580,0.000000,0.005044,0.005762,0.005762,0.005049,0.016226,0.016226,0.006789,29.998029,29.998029,29.998026,29.998029,29.998029,29.998026,0.016226,0.016226,0.006789,-0.052469731710657386,0.02672232827368376,0.0
11.092,1,4.186265580413506,-0.9886596301307974,0.21276600430134607,0.5081754505405213,-0.25049390460132903,0.11916817089408646,3.820113,-1.082364,-6.027181,1.005693,-0.372953,-9.868006,4.008151,-1.057127,-6.221309,3.712189,-1.193351,-5.279384,3.520389,-0.764072,-5.230610,3.549860,-1.057410,-6.191778,-0.001939,0.005421,-0.128328,0.210623,-0.105475,-0.853939,0.183909,-0.134121,-0.916152,-0.004094,-0.021120,-0.112019,-0.289722,-0.266757,9.955104,-1.643777,0.909476,10.402152,-1.993466,0.957464,10.423102,-0.294657,0.213538,9.921070,0.015596,0.000000,0.005045,0.005764,0.005764,0.005051,0.016241,0.016241,0.006789,31.620591,31.620591,31.620587,31.620591,31.620591,31.620587,0.016241,0.016241,0.006789,-0.06389300608766954,0.025889552682919023,0.0
11.104,1,4.192875735274256,-0.9919211505549751,0.2141763195754274,0.5275685818805301,-0.2586060890376222,0.09768050976350384,3.826122,-1.087862,-6.029568,1.005951,-0.341633,-9.885065,4.029029,-1.118993,-6.201131,3.708459,-1.195127,-5.192575,3.516660,-0.765848,-5.143803,3.583850,-1.020282,-6.227643,0.030100,-0.072348,-0.092308,0.171200,-0.146590,-0.916923,0.274705,-0.137046,-1.043648,0.045929,0.047147,-0.159958,-0.500860,-0.460933,10.133708,-1.549630,1.132463,10.684305,-1.853717,1.290622,10.645187,-0.368785,-0.003535,10.061530,0.015611,0.000000,0.005045,0.005767,0.005767,0.005052,0.016256,0.016256,0.006790,33.163831,33.163831,33.163827,33.163831,33.163831,33.163827,0.016256,0.016256,0.006790,-0.07394239975703133,0.024597852425006794,0.0
11.117,1,4.199673340040781,-0.9952849012459647,0.21534643787781585,0.5407883176259752,-0.26608195457774136,0.07851550542208043,3.833459,-1.091089,-6.031707,1.009586,-0.321676,-9.901760,4.049258,-1.082144,-6.185720,3.705956,-1.195047,-5.106284,3.514157,-0.765768,-5.057514,3.598881,-1.098959,-6.254269,0.027734,0.044373,-0.098569,0.274383,-0.131356,-0.983083,0.256722,-0.178406,-1.164107,0.021459,-0.095080,-0.149312,-0.285052,-0.244135,10.270810,-1.881536,1.088730,10.928455,-2.541453,0.582019,10.922997,-0.304767,0.222787,10.154787,0.015627,0.000000,0.005046,0.005769,0.005769,0.005054,0.016271,0.016271,0.006790,34.638350,34.638350,34.638346,34.638350,34.638350,34.638346,0.016271,0.016271,0.006790,-0.08131596211847464,0.023115126920864718,0.0
11.129,1,4.206567305207679,-0.9987241573852433,0.2163522502038013,0.5435981604399581,-0.2711137308314899,0.06928157339701016,3.839470,-1.097029,-6.034235,1.015286,-0.308484,-9.909480,4.047630,-1.113703,-6.191960,3.702225,-1.197580,-5.021073,3.510428,-0.768301,-4.972304,3.608639,-1.006686,-6.250510,0.003013,-0.034721,-0.124381,0.196301,-0.166494,-1.135812,0.338028,-0.145166,-1.233156,0.016755,0.114757,-0.112311,-0.537579,-0.516413,10.129586,-1.603012,1.167079,11.428845,-2.285891,1.029942,11.373835,-0.391924,-0.058410,10.099864,0.015643,0.000000,0.005047,0.005771,0.005771,0.005055,0.016286,0.016286,0.006791,36.052578,36.052578,36.052575,36.052578,36.052578,36.052575,0.016286,0.016286,0.006791,-0.0842341744062221,0.021371689474672648,0.0
11.142,1,4.213472750317881,-1.0022385688961322,0.21726606825007544,0.5441770736392978,-0.27751851190989835,0.06199737572271554,3.845741,-1.102595,-6.036879,1.030400,-0.304937,-9.919216,4.029133,-1.126758,-6.214702,3.698664,-1.199834,-4.936737,3.506869,-0.770554,-4.887970,3.588993,-0.999069,-6.232595,-0.017541,-0.012735,-0.144265,0.194623,-0.184802,-1.233442,0.351617,-0.156827,-1.348587,-0.018927,0.012219,-0.095187,-0.539893,-0.514892,10.120644,-1.518735,1.206781,11.720169,-3.165239,0.325216,11.886705,-0.399341,-0.059691,10.050624,0.015658,0.000000,0.005047,0.005773,0.005773,0.005056,0.016301,0.016301,0.006791,37.413350,37.413350,37.413347,37.413350,37.413350,37.413347,0.016301,0.016301,0.006791,-0.08070497031032642,0.022393144723687614,0.0
11.154,1,4.220365385558449,-1.0058091098256812,0.21809308375578673,0.5433785602641721,-0.28233887722460094,0.05599515387231986,3.853473,-1.105713,-6.039356,1.040994,-0.303016,-9.919389,4.027339,-1.090581,-6.222085,3.696322,-1.199906,-4.853080,3.504527,-0.770627,-4.804315,3.572056,-1.096582,-6.235488,0.001010,0.043764,-0.125987,0.308036,-0.175236,-1.310202,0.299711,-0.219993,-1.464691,-0.017269,-0.117615,-0.120567,-0.293748,-0.272471,10.190863,-1.785632,1.287587,11.782902,-0.660095,3.660605,11.238256,-0.322239,0.193420,10.072541,0.015674,0.000000,0.005048,0.005775,0.005775,0.005058,0.016316,0.016316,0.006791,38.726299,38.726299,38.726297,38.726299,38.726299,38.726297,0.016316,0.016316,0.006791,-0.06909490465692576,0.013144172211224638,0.0
11.167,0,4.227183567112402,-1.009526442039105,0.21901132400272605,0.5356491815552189,-0.29657668579974145,0.06234661336461353,3.857134,-1.109533,-6.003884,1.056767,-0.305322,-9.845637,4.019673,-1.061386,-6.187447,3.989959,-1.359508,-6.180923,3.798817,-0.958126,-6.218862,3.560979,-1.078563,-6.192280,-0.000993,0.036183,-0.120844,0.300490,-0.158821,-1.462909,0.301144,-0.186717,-1.549612,-0.005111,0.022692,-0.110499,-0.325988,-0.310743,10.061985,-0.667391,-0.093153,12.126480,-0.244179,0.104411,12.113215,-0.343513,0.168529,10.018887,0.015677,0.000000,0.005043,0.005758,0.005758,0.005046,0.016319,0.016319,0.006788,0.016455,0.016455,0.007102,0.016455,0.016455,0.007102,0.016319,0.016319,0.006788,-0.062198059003306175,0.009344808816498962,0.0
11.179,0,4.233972615220962,-1.0133965136095342,0.2199160152680795,0.5326794292301285,-0.3071716888296251,0.06294279352346566,3.858423,-1.117034,-5.974499,1.057828,-0.303564,-9.790590,4.018171,-1.136376,-6.159767,3.917938,-1.411405,-6.083392,3.828012,-0.994065,-6.199575,3.570108,-1.047321,-6.175246,0.009418,-0.085130,-0.121081,-0.075256,-0.056915,-0.036615,0.046203,-0.037766,-0.130508,0.022251,0.043105,-0.133931,-0.533539,-0.468931,10.158506,-0.830930,-0.349817,10.132293,-0.369389,-0.287943,10.093988,-0.414774,-0.025903,10.011921,0.015681,0.000000,0.005039,0.005741,0.005741,0.005035,0.016322,0.016322,0.006785,0.016327,0.016327,0.006795,0.016327,0.016327,0.006795,0.016322,0.016322,0.006785,-0.056015266884604606,0.005851512442721876,0.0
11.192,3,4.240752522883229,-1.0174506061668838,0.2208618971742419,0.5325161784411042,-0.3233786460461923,0.06680502743655284,3.864082,-1.122984,-5.977406,1.072539,-0.302509,-9.782432,4.013204,-1.139281,-6.065445,3.904388,-1.403805,-6.110202,3.815910,-0.974410,-6.187397,3.565141,-1.050225,-6.080924,0.000759,0.000684,-0.131067,-0.010313,0.012705,-0.147290,-0.008565,0.027254,-0.100235,0.005465,0.022396,-0.087278,-1.495395,1.505350,9.699001,-0.814590,-0.362789,9.965253,-0.358823,-0.282588,9.900751,-1.859585,0.786863,9.869904,0.015696,0.000000,0.005039,0.005743,0.005743,0.005037,9.999508,9.999508,9.999497,0.016337,0.016337,0.006786,0.016337,0.016337,0.006786,9.999508,9.999508,9.999497,-0.03525834497177713,0.0025889097572215983,0.0
11.204,3,4.247257218280386,-1.0213861348715696,0.22106865675956458,0.5070301114221366,-0.3060717746809234,0.0028195430872652028,3.870896,-1.127743,-5.981085,1.113010,-0.303816,-9.839280,4.009144,-1.140985,-5.972534,3.928891,-1.342889,-6.182381,3.749747,-0.943797,-6.133602,3.561081,-1.051929,-5.988012,-0.021781,0.083225,-0.222455,0.034555,0.075620,-0.201433,-0.074889,0.039041,-0.049370,-0.014400,-0.020655,-0.092423,-2.340227,1.477981,8.165734,-0.694624,-0.261788,9.785429,-0.291812,-0.043936,9.692697,-2.538900,0.599864,8.166290,0.015712,0.000000,0.005040,0.005746,0.005746,0.005038,14.141420,14.141420,14.141412,0.016352,0.016352,0.006786,0.016352,0.016352,0.006786,14.141420,14.141420,14.141412,-0.017256378093596557,-0.0004724659423556467,0.0
11.217,3,4.253187219821551,-1.025170329121646,0.2207240464508866,0.44500369580381494,-0.29981279760930907,-0.016433121167026277,3.876584,-1.133112,-5.984631,1.152292,-0.351670,-9.857574,4.003620,-1.143034,-5.880018,3.922305,-1.354594,-6.178211,3.795468,-0.929769,-6.149668,3.555558,-1.053978,-5.895496,0.038993,0.023861,-0.283010,-0.001129,-0.011598,-0.109888,0.062012,0.019464,-0.134314,0.045666,0.032970,-0.222392,-1.954174,1.474338,8.060588,-0.852378,-0.299340,9.898917,-0.402757,-0.178408,9.859760,-2.218823,0.786526,8.064591,0.015727,0.000000,0.005041,0.005748,0.005748,0.005040,17.319609,17.319609,17.319603,0.016367,0.016367,0.006786,0.016367,0.016367,0.006786,17.319609,17.319609,17.319603,-0.007105171833149515,-0.0025240290757806184,0.0
11.229,3,4.258733037699258,-1.0295155574693993,0.22021678371043732,0.4429962793084719,-0.36267963903420836,-0.05313306466354709,3.883688,-1.137110,-5.987904,1.185736,-0.308608,-9.851199,3.999162,-1.143711,-5.788074,3.978088,-1.365087,-6.146369,3.763339,-0.979503,-6.181547,3.551100,-1.054656,-5.803552,0.056458,0.029481,-0.362411,0.072884,-0.011824,-0.076888,-0.033234,-0.059191,-0.153806,0.052060,-0.072740,-0.314679,-2.179703,0.870609,8.072601,-0.713307,-0.227373,10.001096,-0.314701,0.007267,9.934961,-2.209880,0.211573,8.186058,0.015743,0.000000,0.005041,0.005751,0.005751,0.005042,19.998932,19.998932,19.998926,0.016382,0.016382,0.006787,0.016382,0.016382,0.006787,19.998932,19.998932,19.998926,-0.004460374772063704,-0.004351900274435085,0.0
11.242,3,4.264391595870246,-1.0344157621822467,0.2189725767307742,0.4532297106982908,-0.3999362675410521,-0.12263020829658236,3.889037,-1.143093,-5.990803,1.221604,-0.259737,-9.877198,3.992711,-1.146742,-5.696578,3.956893,-1.380124,-6.142127,3.845698,-0.954795,-6.193937,3.544648,-1.057687,-5.712057,0.104113,-0.033856,-0.396704,-0.017493,-0.014350,-0.110775,0.107506,0.033626,-0.130852,0.126110,0.017912,-0.448297,-1.684950,1.094109,8.253519,-0.962769,-0.403749,10.068840,-0.508165,-0.306257,10.115177,-1.880399,0.531428,8.286623,0.015758,0.000000,0.005042,0.005753,0.005753,0.005043,22.359445,22.359445,22.359440,0.016397,0.016397,0.006787,0.016397,0.016397,0.006787,22.359445,22.359445,22.359440,-0.007895874754477311,-0.005504987205509945,0.0
11.254,3,4.2701389888416115,-1.039700484429536,0.21680958662448702,0.4600796986560863,-0.42797035805976635,-0.20019533461564987,3.894721,-1.149071,-5.993969,1.254867,-0.210973,-9.927348,3.986298,-1.150213,-5.605865,3.907812,-1.400132,-6.127688,3.831719,-0.969221,-6.209100,3.538235,-1.061157,-5.621344,0.095494,-0.074044,-0.513947,-0.051142,-0.019766,-0.098605,-0.008769,-0.013028,-0.134339,0.126151,0.018083,-0.493451,-2.185355,0.835921,8.715596,-1.027916,-0.461069,10.141289,-0.568473,-0.402996,10.079187,-2.206083,0.445175,8.803677,0.015774,0.000000,0.005042,0.005755,0.005755,0.005045,24.493492,24.493492,24.493488,0.016412,0.016412,0.006788,0.016412,0.016412,0.006788,24.493492,24.493492,24.493488,-0.015534221802977671,-0.006332277525513078,0.0
11.267,3,4.275935718732061,-1.0452345354468167,0.21358146557119842,0.4638544305815993,-0.44536189418985955,-0.28993879431861647,3.900924,-1.154521,-5.997464,1.290633,-0.159150,-9.987758,3.980099,-1.153633,-5.515835,3.952675,-1.380304,-6.150924,3.821195,-0.958166,-6.201732,3.532037,-1.064577,-5.531313,0.136909,-0.034318,-0.583423,0.062049,0.028288,-0.144355,-0.004811,0.017698,-0.107411,0.143996,-0.012910,-0.592623,-2.041614,0.982633,9.122941,-0.950417,-0.470143,10.150436,-0.507279,-0.322004,10.150657,-2.158276,0.426758,9.171906,0.015789,0.000000,0.005043,0.005758,0.005758,0.005046,26.455931,26.455931,26.455926,0.016426,0.016426,0.006788,0.016426,0.016426,0.006788,26.455931,26.455931,26.455926,-0.02563585181633135,-0.0070720230429234116,0.0
11.279,3,4.281682839382827,-1.0508254768929013,0.2096677596024099,0.44785756029595375,-0.435332093798251,-0.2723893316035507,3.907467,-1.159980,-6.001884,1.261170,-0.188745,-9.991898,3.974239,-1.157141,-5.427215,3.902985,-1.364142,-6.179563,3.787248,-0.934852,-6.163875,3.526176,-1.068084,-5.442692,0.119095,-0.051701,-0.733989,-0.052461,0.024009,-0.150146,-0.033457,0.032642,-0.069880,0.150128,0.008450,-0.610269,-2.108580,1.107530,9.853130,-0.970588,-0.464898,10.005997,-0.533299,-0.345504,9.892684,-2.202290,0.611508,9.877094,0.015805,0.000000,0.005044,0.005760,0.005760,0.005048,28.282501,28.282501,28.282497,0.016441,0.016441,0.006788,0.016441,0.016441,0.006788,28.282501,28.282501,28.282497,-0.036900933790768684,-0.007605567060866517,0.0
